date,close_raw,total_mv,total_shares,pe_ttm,pe_static
2022-03-17,230.0,56943456580.0,247580246,120.91585965,120.17608847
2022-03-18,225.92,55933329176.32,247580246,118.77091744,118.04426916
2022-03-21,226.97,56193288434.62,247580246,119.32292463,118.59289913
2022-03-22,209.7,51917577586.2,247580246,110.24372073,109.5692424
2022-03-23,214.89,53202519062.94,247580246,112.97221339,112.28104196
2022-03-24,211.41,52340939806.86,247580246,111.14270386,110.4627255
2022-03-25,205.5,50877740553.0,247580246,108.03569199,107.37472253
2022-03-28,203.47,50375152653.62,247580246,106.9684781,106.31403792
2022-03-29,203.89,50479136356.94,247580246,107.18928097,106.53348991
2022-03-30,215.0,53229752890.0,247580246,113.03004272,112.33851749
2022-03-31,209.64,51902722771.44,247580246,110.21217747,109.53789212
2022-04-01,209.59,51890343759.14,247580246,110.18589141,109.51176688
2022-04-06,201.38,49857709939.48,247580246,105.86972094,105.22200303
2022-04-07,201.73,49944363025.58,247580246,106.05372334,105.40487969
2022-04-08,201.13,49795814877.98,247580246,105.73829066,105.09137685
2022-04-11,188.5,46668876371.0,247580246,99.0984328,98.49214207
2022-04-12,186.69,46220756125.74,247580246,98.14687756,97.54640851
2022-04-13,180.05,44576823292.3,247580246,94.65608926,94.07697708
2022-04-14,169.0,41841061574.0,247580246,88.84687079,88.30329979
2022-04-15,176.39,43670679591.94,247580246,92.73194993,92.16460976
2022-04-18,187.9,46520328223.4,247580246,98.78300012,98.17863923
2022-04-19,192.82,47738423033.72,247580246,101.36954808,100.74936252
2022-04-20,183.88,45525055634.48,247580246,96.66960119,96.07817021
2022-04-21,178.23,44126227244.58,247580246,93.69927681,93.12601847
2022-04-22,176.11,43601357123.06,247580246,92.58474801,92.01830844
2022-04-25,169.0,41841061574.0,247580246,88.84687079,88.30329979
2022-04-26,173.55,42967551693.3,247580246,80.74504642,90.68069632
2022-04-27,193.5,47906777601.0,247580246,90.0268884,101.10466574
2022-04-28,189.0,46792666494.0,247580246,87.93323983,98.75339444
2022-04-29,193.0,47782987478.0,247580246,89.79426078,100.84341337
