date,close_raw,total_mv,total_shares,pe_ttm,pe_static,pe_ex_post_ntm
2019-01-02,48.08,22783569208.96,473867912,123.4555111,43.94644152,26.80932672180734
2019-01-03,46.21,21897436213.52,473867912,118.65389285,42.23721012,25.766617883001608
2019-01-04,49.69,23546496547.28,473867912,127.58952468,45.41802577,27.707060000137414
2019-01-07,49.22,23323778628.64,473867912,126.38270084,44.98843285,27.444988794662176
2019-01-08,50.55,23954022951.6,473867912,129.79775554,46.20408941,28.186594546326145
2019-01-09,48.0,22745659776.0,473867912,123.25009428,43.87331932,26.7647188570456
2019-01-10,47.13,22333394692.56,473867912,121.01618632,43.07811541,26.27960832776165
2019-01-11,46.36,21968516400.32,473867912,119.03904939,42.37431424,25.850257629429876
2019-01-14,46.84,22195972998.08,473867912,120.27155033,42.81304744,26.117904818000333
2019-01-15,45.94,21769491877.28,473867912,117.96061107,41.9904227,25.616066339430724
2019-01-16,45.55,21584683391.6,473867912,116.95920405,41.63395198,25.39860299871723
2019-01-17,46.89,22219666393.68,473867912,120.39993585,42.85874881,26.14578473347642
2019-01-18,46.82,22186495639.84,473867912,120.22019613,42.79476689,26.106752851809897
2019-01-21,47.37,22447122991.44,473867912,121.63243679,43.297482,26.413431922046875
2019-01-22,47.71,22608238081.52,473867912,122.50545829,43.60825135,26.603015347284284
2019-01-23,49.3,23361688061.6,473867912,126.58811767,45.06155505,27.489596659423917
2019-01-24,50.23,23802385219.76,473867912,128.97608824,45.91160061,28.008163087279176
2019-01-25,50.09,23736043712.08,473867912,128.6166088,45.78363677,27.93009932394613
2019-01-28,48.55,23006287127.6,473867912,124.66233494,44.37603444,27.07139792728258
2019-01-29,48.68,23067889956.16,473867912,124.99613728,44.49485801,27.14388570752041
2019-01-30,46.8,22177018281.6,473867912,120.16884192,42.77648634,26.095600885619458
2019-01-31,46.38,21977993758.56,473867912,119.0904036,42.39259479,25.861409595620312
2019-02-01,47.59,22551373932.08,473867912,122.19733306,43.49856805,26.53610355014167
