date,close_raw,total_mv,total_shares,pe_ttm,pe_static,pe_ex_post_ntm
2019-01-02,15.91,13610679910.97,855479567,29.65388111,23.84880387,8.942580670774733
2019-01-03,16.05,13730447050.35,855479567,29.91482035,24.05866135,9.021270884093932
2019-01-04,15.92,13619234706.64,855479567,29.67251962,23.86379369,8.948201400297533
2019-01-07,16.16,13824549802.72,855479567,30.11984404,24.22354937,9.08309890884473
2019-01-08,17.55,15013666400.85,855479567,32.71059795,26.30713437,9.864380312513926
2019-01-09,16.52,14132522446.84,855479567,30.79083067,24.7631829,9.28544517166553
2019-01-10,16.33,13969981329.11,855479567,30.43669884,24.47837631,9.17865131073233
2019-01-11,16.28,13927207350.76,855479567,30.34350625,24.40342721,9.150547663118331
2019-01-14,16.24,13892988168.08,855479567,30.26895218,24.34346793,9.128064745027132
2019-01-15,16.47,14089748468.49,855479567,30.69763808,24.6882338,9.25734152405153
2019-01-16,16.12,13790330620.04,855479567,30.04528997,24.16359009,9.060615990753533
2019-01-17,15.54,13294152471.18,855479567,28.96425597,23.29418052,8.734613678431135
2019-01-18,15.99,13679118276.33,855479567,29.80298925,23.96872243,8.987546506957132
2019-01-21,16.24,13892988168.08,855479567,30.26895218,24.34346793,9.128064745027132
2019-01-22,16.25,13901542963.75,855479567,30.2875907,24.35845775,9.133685474549932
2019-01-23,16.4,14029864898.8,855479567,30.56716846,24.58330506,9.21799641739193
2019-01-24,16.91,14466159477.97,855479567,31.51773284,25.34778588,9.504653623054727
2019-01-25,17.77,15201871905.59,855479567,33.12064534,26.63691042,9.988036362015524
2019-01-28,17.67,15116323948.89,855479567,32.93426016,26.48701221,9.931829066787525
2019-01-29,17.71,15150543131.57,855479567,33.00881423,26.5469715,9.954311984878725
2019-01-30,17.42,14902454057.14,855479567,32.46829723,26.11226671,9.791310828717526
2019-01-31,17.29,14791241713.43,855479567,32.2259965,25.91739905,9.718241344921127
2019-02-01,18.24,15603947302.08,855479567,33.99665565,27.34143196,10.252210649587123
2019-02-11,18.89,16160009020.63,855479567,35.20815928,28.31577027,10.617558068569119
2019-02-12,18.89,16160009020.63,855479567,35.20815928,28.31577027,10.617558068569119
2019-02-13,18.78,16065906268.26,855479567,35.00313559,28.15088225,10.55573004381832
2019-02-14,19.14,16373878912.38,855479567,35.67412221,28.69051578,10.758076306639119
2019-02-15,18.48,15809262398.16,855479567,34.44398007,27.70118765,10.387108158134321
2019-02-18,19.01,16262666568.67,855479567,35.43182149,28.49564812,10.68500682284272
2019-02-19,18.66,15963248720.22,855479567,34.77947338,27.97100441,10.488281289544721
2019-02-20,18.75,16040241881.25,855479567,34.94722004,28.10591279,10.53886785524992
2019-02-21,18.81,16091570655.27,855479567,35.05905114,28.19585171,10.57259223238672
2019-02-22,18.85,16125789837.95,855479567,35.13360521,28.25581099,10.595075150477921
2019-02-25,20.19,17272132457.73,855479567,37.63116653,30.26444689,11.348252906533114
2019-02-26,20.6,17622879080.2,855479567,38.39534575,30.87902952,11.578702816967914
2019-02-27,19.83,16964159813.61,855479567,36.96017991,29.72481337,11.145906643712317
2019-02-28,20.38,17434673575.46,855479567,30.53194273,30.54925348,11.455046767466314
2019-03-01,22.2,18991646387.4,855479567,33.25854409,33.27740075,12.478019540615907
2019-03-04,22.04,18854769656.68,855479567,33.01884287,33.03756362,12.388087868251107
2019-03-05,22.37,19137077913.79,855479567,33.51322664,33.53222769,12.573571942503506
2019-03-06,22.38,19145632709.46,855479567,33.52820796,33.54721751,12.579192672026304
2019-03-07,23.28,19915564319.76,855479567,34.87652732,34.89630132,13.0850583290783
2019-03-08,22.8,19504934127.6,855479567,34.15742366,34.17678995,12.815263311983902
2019-03-11,25.0,21386989175.0,855479567,37.45331542,37.47455039,14.051823806999895
2019-03-12,25.45,21771954980.15,855479567,38.1274751,38.1490923,14.304756635525893
2019-03-13,26.05,22285242720.35,855479567,39.02635467,39.04848151,14.642000406893889
2019-03-14,24.68,21113235713.56,855479567,36.97391298,36.99487614,13.871960462270296
2019-03-15,24.47,20933585004.49,855479567,36.65930513,36.68008992,13.753925142291498
2019-03-18,24.57,21019132961.19,855479567,36.80911839,36.82998812,13.810132437519496
