date,股票代码,open,close,high,low,volume,amount,amplitude_pct,pct_chg,change,turnover_rate
2019-06-03,300274,3.35,3.09,3.36,3.07,333174,324797680.0,8.55,-8.85,-0.3,3.12
2019-06-04,300274,3.1,3.08,3.23,2.95,220579,212727109.0,9.06,-0.32,-0.01,2.07
2019-06-05,300274,3.15,3.01,3.2,2.99,157922,151476710.0,6.82,-2.27,-0.07,1.48
2019-06-06,300274,3.0,2.68,3.0,2.67,230447,212681614.0,10.96,-10.96,-0.33,2.16
2019-06-10,300274,2.71,2.77,2.85,2.67,146280,134166443.0,6.72,3.36,0.09,1.37
2019-06-11,300274,2.77,2.94,2.95,2.22,465545,418802944.0,26.35,6.14,0.17,4.36
2019-06-12,300274,2.85,2.52,2.9,2.49,447112,404675056.0,13.95,-14.29,-0.42,4.19
2019-06-13,300274,2.58,2.78,2.8,2.53,376205,340774448.0,10.71,10.32,0.26,3.53
2019-06-14,300274,2.71,2.47,2.77,2.45,308915,274179776.0,11.51,-11.15,-0.31,2.9
2019-06-17,300274,2.47,2.28,2.54,2.19,279225,238148376.0,14.17,-7.69,-0.19,2.62
2019-06-18,300274,2.29,2.28,2.38,2.21,172676,146982051.0,7.46,0.0,0.0,1.62
2019-06-19,300274,2.44,2.4,2.55,2.4,251383,220771918.0,6.58,5.26,0.12,2.36
2019-06-20,300274,2.35,2.62,2.72,2.34,331862,295558656.0,15.83,9.17,0.22,3.09
2019-06-21,300274,2.75,2.76,2.9,2.67,272498,251664362.0,8.78,5.34,0.14,2.54
2019-06-24,300274,2.77,2.9,2.95,2.73,263123,245383978.0,7.97,5.07,0.14,2.45
2019-06-25,300274,2.92,2.77,2.94,2.69,196962,180900239.0,8.62,-4.48,-0.13,1.83
2019-06-26,300274,2.8,2.85,2.95,2.69,229621,214402567.0,9.39,2.89,0.08,2.14
2019-06-27,300274,2.86,3.05,3.12,2.82,286593,272671808.0,10.53,7.02,0.2,2.67
2019-06-28,300274,3.07,2.93,3.07,2.8,203320,189480738.0,8.85,-3.93,-0.12,1.89
2019-07-01,300274,3.07,3.13,3.19,3.0,247496,237682111.0,6.48,6.83,0.2,2.3
2019-07-02,300274,3.13,3.09,3.19,2.94,255275,243209455.0,7.99,-1.28,-0.04,2.38
2019-07-03,300274,3.07,2.95,3.07,2.9,176089,165568480.0,5.5,-4.53,-0.14,1.64
2019-07-04,300274,2.96,2.9,3.05,2.87,134769,126396606.0,6.1,-1.69,-0.05,1.25
2019-07-05,300274,2.92,2.95,3.01,2.87,97830,91701474.0,4.83,1.72,0.05,0.91
2019-07-08,300274,2.95,2.49,2.95,2.42,345223,306533024.0,17.97,-15.59,-0.46,3.21
2019-07-09,300274,2.55,2.75,2.84,2.49,337545,305899632.0,14.06,10.44,0.26,3.14
2019-07-10,300274,2.84,2.72,2.88,2.64,136930,124319487.0,8.73,-1.09,-0.03,1.27
2019-07-11,300274,2.74,2.58,2.77,2.53,199294,177772751.0,8.82,-5.15,-0.14,1.85
2019-07-12,300274,2.54,3.22,3.22,2.54,605228,579745296.0,26.36,24.81,0.64,5.63
2019-07-15,300274,3.31,3.4,3.54,3.16,672650,665881136.0,11.8,5.59,0.18,6.26
2019-07-16,300274,3.38,3.5,3.58,3.35,450717,456179472.0,6.76,2.94,0.1,4.19
2019-07-17,300274,3.51,3.51,3.57,3.41,293178,297812448.0,4.57,0.29,0.01,2.73
2019-07-18,300274,3.64,3.48,3.76,3.48,402104,412495904.0,7.98,-0.85,-0.03,3.74
2019-07-19,300274,3.54,3.43,3.66,3.43,349975,356658080.0,6.61,-1.44,-0.05,3.26
2019-07-22,300274,3.54,3.56,3.68,3.4,369919,378224288.0,8.16,3.79,0.13,3.44
2019-07-23,300274,3.53,3.62,3.71,3.4,387066,397410784.0,8.71,1.69,0.06,3.6
2019-07-24,300274,3.61,3.79,3.86,3.58,391569,410215472.0,7.73,4.7,0.17,3.64
2019-07-25,300274,3.79,3.81,3.91,3.64,333574,349144368.0,7.12,0.53,0.02,3.1
2019-07-26,300274,3.81,3.74,3.83,3.67,209917,220046463.0,4.2,-1.84,-0.07,1.95
2019-07-29,300274,3.71,3.72,3.76,3.65,159157,165771796.0,2.94,-0.53,-0.02,1.48
2019-07-30,300274,3.68,3.57,3.81,3.56,206863,214701174.0,6.72,-4.03,-0.15,1.93
2019-07-31,300274,3.57,3.6,3.74,3.55,183584,190211403.0,5.32,0.84,0.03,1.71
2019-08-01,300274,3.54,3.61,3.71,3.54,136041,140628048.0,4.72,0.28,0.01,1.27
2019-08-02,300274,3.4,3.64,3.66,3.35,195087,199068811.0,8.59,0.83,0.03,1.82
2019-08-05,300274,3.6,3.92,4.11,3.58,345487,370162496.0,14.56,7.69,0.28,3.22
2019-08-06,300274,3.76,3.79,4.0,3.59,300127,315478656.0,10.46,-3.32,-0.13,2.79
2019-08-07,300274,3.86,3.38,3.89,3.36,273046,279473216.0,13.98,-10.82,-0.41,2.54
2019-08-08,300274,3.4,3.44,3.53,3.29,177793,178446325.0,7.1,1.78,0.06,1.65
2019-08-09,300274,3.48,3.4,3.54,3.29,174064,174796119.0,7.27,-1.16,-0.04,1.62
2019-08-12,300274,3.35,3.55,3.55,3.31,115857,116522265.0,7.06,4.41,0.15,1.08
2019-08-13,300274,3.4,3.43,3.53,3.4,89257,89824293.0,3.66,-3.38,-0.12,0.83
2019-08-14,300274,3.54,3.33,3.59,3.3,172010,172348315.0,8.45,-2.92,-0.1,1.6
2019-08-15,300274,3.15,3.5,3.54,3.12,202058,202495978.0,12.61,5.11,0.17,1.88
2019-08-16,300274,3.53,3.43,3.55,3.4,158508,159875155.0,4.29,-2.0,-0.07,1.48
2019-08-19,300274,3.46,3.77,3.78,3.35,252218,259593041.0,12.54,9.91,0.34,2.35
2019-08-20,300274,3.83,3.74,3.83,3.69,160110,167997920.0,3.71,-0.8,-0.03,1.49
2019-08-21,300274,3.7,4.49,4.49,3.7,263804,296279504.0,21.12,20.05,0.75,2.46
2019-08-22,300274,4.83,4.94,5.06,4.64,691607,832020576.0,9.35,10.02,0.45,6.44
2019-08-23,300274,5.0,4.94,5.2,4.82,501265,611711104.0,7.69,0.0,0.0,4.67
2019-08-26,300274,4.74,5.04,5.22,4.74,471568,578003120.0,9.72,2.02,0.1,4.39
2019-08-27,300274,5.04,5.04,5.18,4.9,326085,400375216.0,5.56,0.0,0.0,3.03
2019-08-28,300274,5.05,5.02,5.32,4.92,350667,431959120.0,7.94,-0.4,-0.02,3.26
2019-08-29,300274,5.01,5.01,5.12,4.87,288882,354160304.0,4.98,-0.2,-0.01,2.69
2019-08-30,300274,5.01,4.84,5.17,4.76,277888,337265072.0,8.18,-3.39,-0.17,2.59
2019-09-02,300274,4.94,5.45,5.7,4.84,442923,562167360.0,17.77,12.6,0.61,4.12
2019-09-03,300274,5.47,5.3,5.47,5.22,224544,284628224.0,4.59,-2.75,-0.15,2.09
2019-09-04,300274,5.35,5.27,5.4,5.12,183949,231142310.0,5.28,-0.57,-0.03,1.71
2019-09-05,300274,5.33,5.25,5.43,5.17,218089,276034800.0,4.93,-0.38,-0.02,2.03
2019-09-06,300274,5.2,5.04,5.3,4.91,284885,350168592.0,7.43,-4.0,-0.21,2.65
2019-09-09,300274,5.17,5.3,5.37,5.03,256500,322328528.0,6.75,5.16,0.26,2.39
2019-09-10,300274,5.33,5.2,5.45,5.12,166002,209023100.0,6.23,-1.89,-0.1,1.54
2019-09-11,300274,5.22,5.02,5.25,5.01,150660,186307329.0,4.62,-3.46,-0.18,1.4
2019-09-12,300274,5.11,5.29,5.82,5.11,348041,445459456.0,14.14,5.38,0.27,3.24
2019-09-16,300274,5.19,5.19,5.36,5.09,252273,316728416.0,5.1,-1.89,-0.1,2.35
2019-09-17,300274,5.14,4.83,5.2,4.73,268951,325481440.0,9.06,-6.94,-0.36,2.5
2019-09-18,300274,4.9,4.67,4.9,4.65,178891,212099247.0,5.18,-3.31,-0.16,1.66
2019-09-19,300274,4.76,4.79,4.97,4.69,182080,217852003.0,6.0,2.57,0.12,1.69
2019-09-20,300274,4.82,4.77,4.97,4.68,157004,187046810.0,6.05,-0.42,-0.02,1.46
2019-09-23,300274,4.75,4.61,4.75,4.5,156890,183428624.0,5.24,-3.35,-0.16,1.46
2019-09-24,300274,4.66,4.74,4.88,4.59,199696,238340259.0,6.29,2.82,0.13,1.86
2019-09-25,300274,4.66,4.5,4.81,4.48,197744,231138005.0,6.96,-5.06,-0.24,1.84
2019-09-26,300274,4.61,4.4,4.61,4.34,174110,200360095.0,6.0,-2.22,-0.1,1.62
2019-09-27,300274,4.44,4.46,4.52,4.28,120266,137846196.0,5.45,1.36,0.06,1.12
2019-09-30,300274,4.46,4.33,4.64,4.33,118761,135852956.0,6.95,-2.91,-0.13,1.11
2019-10-08,300274,4.36,4.42,4.64,4.36,101985,117696463.0,6.47,2.08,0.09,0.95
2019-10-09,300274,4.37,4.42,4.46,4.21,117367,132872912.0,5.66,0.0,0.0,1.09
2019-10-10,300274,4.44,4.44,4.57,4.34,149358,170538915.0,5.2,0.45,0.02,1.39
2019-10-11,300274,4.44,3.83,4.47,3.68,591561,636957168.0,17.79,-13.74,-0.61,5.51
2019-10-14,300274,3.83,4.03,4.24,3.76,475433,519945392.0,12.53,5.22,0.2,4.42
2019-10-15,300274,4.14,3.71,4.15,3.55,384458,402425200.0,14.89,-7.94,-0.32,3.58
2019-10-16,300274,3.68,3.58,3.73,3.48,196197,202234221.0,6.74,-3.5,-0.13,1.83
2019-10-17,300274,3.58,3.5,3.68,3.44,200479,204820806.0,6.7,-2.23,-0.08,1.87
2019-10-18,300274,3.54,3.38,3.56,3.33,179050,179615207.0,6.57,-3.43,-0.12,1.67
2019-10-21,300274,3.37,3.33,3.38,3.22,133028,131074309.0,4.73,-1.48,-0.05,1.24
2019-10-22,300274,3.33,3.39,3.44,3.28,138809,138164716.0,4.8,1.8,0.06,1.29
2019-10-23,300274,3.39,3.28,3.45,3.24,134533,133108801.0,6.19,-3.24,-0.11,1.25
2019-10-24,300274,3.25,3.27,3.3,3.12,117481,114496911.0,5.49,-0.3,-0.01,1.09
2019-10-25,300274,3.27,3.35,3.41,3.16,127867,125981046.0,7.65,2.45,0.08,1.19
2019-10-28,300274,3.34,3.56,3.59,3.34,196447,199476314.0,7.46,6.27,0.21,1.83
2019-10-29,300274,3.58,3.44,3.6,3.43,128615,129933568.0,4.78,-3.37,-0.12,1.2
2019-10-30,300274,3.42,3.33,3.46,3.27,123296,122071968.0,5.52,-3.2,-0.11,1.15
2019-10-31,300274,3.31,3.24,3.4,3.22,98368,96882676.0,5.41,-2.7,-0.09,0.92
2019-11-01,300274,3.24,3.32,3.34,3.2,122017,120106071.0,4.32,2.47,0.08,1.14
2019-11-04,300274,3.36,3.32,3.44,3.26,140112,139089240.0,5.42,0.0,0.0,1.3
2019-11-05,300274,3.35,3.48,3.49,3.17,241405,239865730.0,9.64,4.82,0.16,2.25
2019-11-06,300274,3.43,3.81,4.09,3.42,422215,445843520.0,19.25,9.48,0.33,3.93
2019-11-07,300274,3.73,3.68,3.81,3.65,191816,200269443.0,4.2,-3.41,-0.13,1.79
2019-11-08,300274,3.73,3.6,3.79,3.55,151823,157291818.0,6.52,-2.17,-0.08,1.41
2019-11-11,300274,3.55,3.35,3.55,3.35,121752,122233171.0,5.56,-6.94,-0.25,1.13
2019-11-12,300274,3.35,3.3,3.42,3.21,116674,115027423.0,6.27,-1.49,-0.05,1.09
2019-11-13,300274,3.25,3.31,3.34,3.21,94543,92875471.0,3.94,0.3,0.01,0.88
2019-11-14,300274,3.3,3.28,3.33,3.17,104709,102609310.0,4.83,-0.91,-0.03,0.97
2019-11-15,300274,3.28,3.1,3.28,3.1,111720,108204053.0,5.49,-5.49,-0.18,1.04
2019-11-18,300274,3.05,3.11,3.14,3.02,78354,74950061.0,3.87,0.32,0.01,0.73
2019-11-19,300274,3.11,3.34,3.43,3.09,148081,146388629.0,10.93,7.4,0.23,1.38
2019-11-20,300274,3.33,3.21,3.34,3.2,98840,96899732.0,4.19,-3.89,-0.13,0.92
2019-11-21,300274,3.21,3.38,3.41,3.15,159932,158348430.0,8.1,5.3,0.17,1.49
2019-11-22,300274,3.35,3.43,3.63,3.35,194757,197231737.0,8.28,1.48,0.05,1.81
2019-11-25,300274,3.46,3.57,3.67,3.43,184633,188974009.0,7.0,4.08,0.14,1.72
2019-11-26,300274,3.57,3.59,3.67,3.5,135503,139206085.0,4.76,0.56,0.02,1.26
2019-11-27,300274,3.55,3.47,3.63,3.45,137574,140072467.0,5.01,-3.34,-0.12,1.28
2019-11-28,300274,3.45,3.46,3.6,3.4,115025,116526103.0,5.76,-0.29,-0.01,1.07
2019-11-29,300274,3.41,3.55,3.62,3.41,118862,121224298.0,6.07,2.6,0.09,1.11
2019-12-02,300274,3.63,3.82,4.03,3.63,335773,357499424.0,11.27,7.61,0.27,3.12
2019-12-03,300274,3.86,3.97,4.06,3.83,223026,240114206.0,6.02,3.93,0.15,2.08
2019-12-04,300274,3.97,4.2,4.29,3.84,294177,324360048.0,11.34,5.79,0.23,2.74
2019-12-05,300274,4.21,4.24,4.31,4.13,187592,208884921.0,4.29,0.95,0.04,1.75
2019-12-06,300274,4.27,4.28,4.42,4.15,189275,212017389.0,6.37,0.94,0.04,1.76
2019-12-09,300274,4.27,4.2,4.29,4.14,136913,152295817.0,3.5,-1.87,-0.08,1.27
2019-12-10,300274,4.19,4.19,4.28,4.01,170148,187590950.0,6.43,-0.24,-0.01,1.58
2019-12-11,300274,4.24,4.04,4.29,4.03,132857,145942912.0,6.21,-3.58,-0.15,1.24
2019-12-12,300274,4.08,3.98,4.16,3.96,142483,155245058.0,4.95,-1.49,-0.06,1.33
2019-12-13,300274,4.1,4.11,4.11,3.94,189922,206764014.0,4.27,3.27,0.13,1.77
2019-12-16,300274,4.14,4.26,4.28,4.03,212152,235320002.0,6.08,3.65,0.15,1.97
2019-12-17,300274,4.29,4.25,4.44,4.2,280265,315087232.0,5.63,-0.23,-0.01,2.61
2019-12-18,300274,4.23,4.28,4.42,4.19,255863,287912272.0,5.41,0.71,0.03,2.38
2019-12-19,300274,4.32,4.21,4.32,4.19,166658,186396922.0,3.04,-1.64,-0.07,1.55
2019-12-20,300274,4.21,4.06,4.26,4.05,159592,175885993.0,4.99,-3.56,-0.15,1.49
2019-12-23,300274,4.03,3.72,4.17,3.7,239256,255483769.0,11.58,-8.37,-0.34,2.23
2019-12-24,300274,3.76,3.8,3.86,3.7,140616,147716048.0,4.3,2.15,0.08,1.31
2019-12-25,300274,3.78,3.91,4.01,3.76,159397,170909020.0,6.58,2.89,0.11,1.48
2019-12-26,300274,3.9,3.88,3.95,3.7,169795,179898029.0,6.39,-0.77,-0.03,1.58
2019-12-27,300274,3.93,3.74,3.96,3.73,195315,207455841.0,5.93,-3.61,-0.14,1.82
2019-12-30,300274,3.72,3.89,3.91,3.61,153647,161882532.0,8.02,4.01,0.15,1.43
2019-12-31,300274,3.86,3.78,3.91,3.73,161428,170679795.0,4.63,-2.83,-0.11,1.5
2020-01-02,300274,3.86,4.24,4.43,3.84,413242,458634464.0,15.61,12.17,0.46,3.85
2020-01-03,300274,4.29,4.19,4.31,4.13,264053,294171808.0,4.25,-1.18,-0.05,2.46
2020-01-06,300274,4.17,4.58,4.64,4.13,453412,520528192.0,12.17,9.31,0.39,4.22
2020-01-07,300274,4.66,4.59,4.72,4.46,297836,346582320.0,5.68,0.22,0.01,2.77
2020-01-08,300274,4.62,4.55,4.73,4.48,328733,385026416.0,5.45,-0.87,-0.04,3.06
2020-01-09,300274,4.69,4.59,4.9,4.49,320180,375343552.0,9.01,0.88,0.04,2.98
2020-01-10,300274,4.54,4.33,4.59,4.29,329684,375553968.0,6.54,-5.66,-0.26,3.07
2020-01-13,300274,4.43,4.53,4.56,4.21,309351,353806400.0,8.08,4.62,0.2,2.88
2020-01-14,300274,4.53,4.49,4.67,4.46,211496,245412297.0,4.64,-0.88,-0.04,1.97
2020-01-15,300274,4.49,4.39,4.51,4.33,137551,156596556.0,4.01,-2.23,-0.1,1.28
2020-01-16,300274,4.44,4.4,4.57,4.34,178213,203978228.0,5.24,0.23,0.01,1.66
2020-01-17,300274,4.4,4.34,4.52,4.27,147583,167944378.0,5.68,-1.36,-0.06,1.37
2020-01-20,300274,4.38,4.54,4.56,4.26,233924,267861588.0,6.91,4.61,0.2,2.18
2020-01-21,300274,4.55,4.17,4.55,4.11,360559,402897744.0,9.69,-8.15,-0.37,3.36
2020-01-22,300274,4.26,4.77,4.96,4.13,485031,562014336.0,19.9,14.39,0.6,4.51
2020-01-23,300274,4.7,4.39,4.82,4.26,443481,517550208.0,11.74,-7.97,-0.38,4.13
2020-02-03,300274,3.58,3.58,3.58,3.58,45650,46791250.0,0.0,-18.45,-0.81,0.42
2020-02-04,300274,2.97,3.53,3.58,2.97,468298,466793824.0,17.04,-1.4,-0.05,4.36
2020-02-05,300274,3.49,3.52,3.76,3.46,324652,333845184.0,8.5,-0.28,-0.01,3.02
2020-02-06,300274,3.48,3.7,3.79,3.41,298043,308275536.0,10.8,5.11,0.18,2.77
2020-02-07,300274,3.61,3.91,3.91,3.61,261195,275131168.0,8.11,5.68,0.21,2.43
2020-02-10,300274,3.82,4.01,4.04,3.78,255896,274412240.0,6.65,2.56,0.1,2.38
2020-02-11,300274,3.98,3.88,4.02,3.84,208084,223223700.0,4.49,-3.24,-0.13,1.94
