date,close_raw,total_mv,total_shares,pe_ttm,pe_static,pe_ex_post_ntm
2025-05-14,17.79,80090325941.01,4501985719,-9.05510501,-11.37847513,-8.515636034808548
2025-05-15,17.2,77434155846.0,4501985805,-8.75479534,-11.00111163,-8.233217683904249
2025-05-16,17.22,77524195562.1,4501985805,-8.76497533,-11.01390363,-8.242791192839022
2025-05-19,16.98,76443718968.9,4501985805,-8.6428154,-10.86039974,-8.12790908562175
2025-05-20,17.15,77209056555.75,4501985805,-8.72934535,-10.96913166,-8.209283911567317
2025-05-21,17.18,77344116129.9,4501985805,-8.74461534,-10.98831964,-8.223644174969476
2025-05-22,16.99,76488738826.95,4501985805,-8.6479054,-10.86679574,-8.132695840089138
2025-05-23,16.84,75813440956.2,4501985805,-8.57155544,-10.77085581,-8.060894523078344
2025-05-26,17.13,77119016839.65,4501985805,-8.71916536,-10.95633967,-8.199710402632544
2025-05-27,16.95,76308659394.75,4501985805,-8.62754541,-10.84121176,-8.113548822219594
2025-05-28,16.88,75993520388.4,4501985805,-8.59191543,-10.79643979,-8.080041540947889
2025-05-29,17.0,76533758685.0,4501985805,-8.65299539,-10.87319173,-8.137482594556523
2025-05-30,16.29,73337348763.45,4501985805,-8.29160559,-10.41907608,-7.797623027372104
2025-06-03,16.19,72887150182.95,4501985805,-8.24070561,-10.35511613,-7.749755482698242
2025-06-04,16.31,73427388479.55,4501985805,-8.30178558,-10.43186807,-7.807196536306877
2025-06-05,16.23,73067229615.15,4501985805,-8.2610656,-10.38070011,-7.768902500567787
2025-06-06,16.09,72436951602.45,4501985805,-8.18980564,-10.29115617,-7.70188793802438
2025-06-09,16.27,73247309047.35,4501985805,-8.28142559,-10.40628409,-7.788049518437333
2025-06-10,15.96,71851693447.8,4501985805,-8.12363567,-10.20800824,-7.639660129948361
2025-06-11,16.14,72662050892.7,4501985805,-8.21525563,-10.32313615,-7.725821710361311
2025-06-12,16.0,72031772880.0,4501985805,-8.14399566,-10.23359222,-7.658807147817905
