date,股票代码,open,close,high,low,volume,amount,amplitude_pct,pct_chg,change,turnover_rate
2019-02-25,002466,23.99,26.09,26.18,23.99,572451,2044697840.0,9.27,10.46,2.47,5.04
2019-02-26,002466,26.09,26.67,28.21,25.15,664868,2520375264.0,11.73,2.22,0.58,5.85
2019-02-27,002466,26.15,25.69,27.13,25.13,495058,1833861360.0,7.5,-3.67,-0.98,4.36
2019-02-28,002466,25.69,26.08,26.5,25.65,294817,1094502368.0,3.31,1.52,0.39,2.6
2019-03-01,002466,26.12,26.15,26.35,25.45,236720,873072864.0,3.45,0.27,0.07,2.08
2019-03-04,002466,26.22,26.29,27.69,25.86,501545,1897234640.0,7.0,0.54,0.14,4.42
2019-03-05,002466,25.99,26.42,26.42,25.61,358728,1327193168.0,3.08,0.49,0.13,3.16
2019-03-06,002466,26.41,27.22,27.59,26.41,515169,1977000224.0,4.47,3.03,0.8,4.54
2019-03-07,002466,26.99,27.07,27.96,26.58,425221,1639636656.0,5.07,-0.55,-0.15,3.74
2019-03-08,002466,26.3,24.73,26.38,24.61,479326,1748824800.0,6.54,-8.64,-2.34,4.22
2019-03-11,002466,24.52,25.68,25.76,24.52,309332,1115398576.0,5.01,3.84,0.95,2.72
2019-03-12,002466,25.98,25.79,26.35,25.35,329236,1214074640.0,3.89,0.43,0.11,2.9
2019-03-13,002466,25.72,27.0,27.35,25.45,599839,2268158416.0,7.37,4.69,1.21,5.28
2019-03-14,002466,26.72,27.41,28.28,26.45,717102,2805468256.0,6.78,1.52,0.41,6.31
2019-03-15,002466,27.84,27.2,27.85,26.67,420358,1617681920.0,4.3,-0.77,-0.21,3.7
2019-03-18,002466,27.29,27.52,28.09,27.19,365955,1427305840.0,3.31,1.18,0.32,3.22
2019-03-19,002466,27.61,27.3,27.79,26.78,288418,1109381776.0,3.67,-0.8,-0.22,2.54
2019-03-20,002466,26.97,26.53,26.97,26.18,264959,998702608.0,2.89,-2.82,-0.77,2.33
2019-03-21,002466,26.61,26.62,27.05,26.46,210800,799593248.0,2.22,0.34,0.09,1.86
2019-03-22,002466,26.62,25.98,26.8,25.63,264163,978716320.0,4.4,-2.4,-0.64,2.33
2019-03-25,002466,25.49,25.43,25.98,25.29,183025,668834032.0,2.66,-2.12,-0.55,1.61
2019-03-26,002466,25.57,25.31,25.95,25.28,183948,670247216.0,2.63,-0.47,-0.12,1.62
2019-03-27,002466,25.24,24.36,25.89,23.74,370076,1306919840.0,8.49,-3.75,-0.95,3.26
2019-03-28,002466,24.17,24.03,24.58,23.76,193712,669982160.0,3.37,-1.35,-0.33,1.71
2019-03-29,002466,23.53,24.58,24.67,23.07,383028,1310520896.0,6.66,2.29,0.55,3.37
2019-04-01,002466,24.69,25.68,25.92,24.69,358083,1298789136.0,5.0,4.48,1.1,3.15
2019-04-02,002466,25.93,26.25,26.84,25.23,404965,1494553520.0,6.27,2.22,0.57,3.56
2019-04-03,002466,25.97,26.19,26.42,25.57,252886,939769744.0,3.24,-0.23,-0.06,2.23
2019-04-04,002466,26.22,26.33,26.95,26.22,324714,1225523600.0,2.79,0.53,0.14,2.86
2019-04-08,002466,27.22,26.65,27.47,26.31,382795,1453652720.0,4.41,1.22,0.32,3.37
2019-04-09,002466,26.65,26.0,26.72,25.72,223095,826670384.0,3.75,-2.44,-0.65,1.96
2019-04-10,002466,25.92,25.75,25.95,25.45,190629,697476832.0,1.92,-0.96,-0.25,1.68
2019-04-11,002466,25.75,25.85,26.63,25.69,279895,1043568624.0,3.65,0.39,0.1,2.46
2019-04-12,002466,24.99,24.32,24.99,23.77,328832,1149721792.0,4.72,-5.92,-1.53,2.89
2019-04-15,002466,24.62,23.9,24.8,23.88,243407,847384400.0,3.78,-1.73,-0.42,2.14
2019-04-16,002466,23.69,24.54,24.59,23.57,201392,698013232.0,4.27,2.68,0.64,1.77
2019-04-17,002466,24.54,25.22,25.49,24.54,301162,1083110928.0,3.87,2.77,0.68,2.65
2019-04-18,002466,25.35,24.79,25.35,24.67,146384,521466624.0,2.7,-1.7,-0.43,1.29
2019-04-19,002466,24.72,24.52,24.86,24.09,157127,548900896.0,3.11,-1.09,-0.27,1.38
2019-04-22,002466,24.68,24.22,24.72,24.15,122256,425456128.0,2.32,-1.22,-0.3,1.08
2019-04-23,002466,24.13,24.18,24.38,23.84,130576,450782752.0,2.23,-0.17,-0.04,1.15
2019-04-24,002466,23.92,23.7,24.13,23.34,207054,704012512.0,3.27,-1.99,-0.48,1.82
2019-04-25,002466,23.57,23.12,23.84,23.09,139265,468831312.0,3.16,-2.45,-0.58,1.23
2019-04-26,002466,23.08,22.39,23.22,22.38,170405,557977712.0,3.63,-3.16,-0.73,1.5
2019-04-29,002466,22.34,21.18,22.49,20.65,222538,691490896.0,8.22,-5.4,-1.21,1.96
2019-04-30,002466,19.45,20.32,20.46,19.17,241529,708449168.0,6.09,-4.06,-0.86,2.13
2019-05-06,002466,19.45,19.32,20.61,19.07,237300,685504272.0,7.58,-4.92,-1.0,2.09
2019-05-07,002466,19.57,19.63,20.06,19.32,159673,460517888.0,3.83,1.6,0.31,1.41
2019-05-08,002466,19.36,19.33,19.61,19.13,124688,354037120.0,2.45,-1.53,-0.3,1.1
2019-05-09,002466,19.23,18.85,19.45,18.76,157782,442280432.0,3.57,-2.48,-0.48,1.39
2019-05-10,002466,19.07,19.45,19.47,18.45,180350,508490352.0,5.41,3.18,0.6,1.59
2019-05-13,002466,19.26,19.32,19.75,19.06,126041,358323328.0,3.55,-0.67,-0.13,1.11
2019-05-14,002466,19.06,19.11,19.35,18.98,95341,267841820.0,1.92,-1.09,-0.21,0.84
2019-05-15,002466,19.35,19.32,19.42,19.12,102672,290078224.0,1.57,1.1,0.21,0.9
2019-05-16,002466,19.29,19.84,20.08,19.22,200349,579825840.0,4.45,2.69,0.52,1.76
2019-05-17,002466,19.92,18.96,19.96,18.87,161797,457218544.0,5.49,-4.44,-0.88,1.42
2019-05-20,002466,18.83,19.01,19.18,18.3,110100,302742384.0,4.64,0.26,0.05,0.97
2019-05-21,002466,18.99,19.38,19.65,18.77,120803,342351280.0,4.63,1.95,0.37,1.06
2019-05-22,002466,19.38,19.03,19.49,18.99,88178,248113367.0,2.58,-1.81,-0.35,0.78
2019-05-23,002466,19.05,18.4,19.06,18.3,120838,330574432.0,3.99,-3.31,-0.63,1.06
2019-05-24,002466,18.3,18.29,18.53,18.22,78636,212947446.0,1.68,-0.6,-0.11,0.69
2019-05-27,002466,18.35,18.74,18.84,18.31,95550,261832328.0,2.9,2.46,0.45,0.84
2019-05-28,002466,18.74,18.69,19.15,18.56,116268,322183424.0,3.15,-0.27,-0.05,1.02
2019-05-29,002466,18.61,18.7,19.02,18.55,93526,258578696.0,2.51,0.05,0.01,0.82
2019-05-30,002466,18.67,19.23,19.34,18.48,200840,560102272.0,4.6,2.83,0.53,1.77
2019-05-31,002466,18.99,18.88,19.21,18.84,112308,313372416.0,1.92,-1.82,-0.35,0.99
2019-06-03,002466,18.89,18.37,18.95,18.34,104604,285430336.0,3.23,-2.7,-0.51,0.92
2019-06-04,002466,18.37,18.02,18.49,17.92,106449,285038288.0,3.1,-1.91,-0.35,0.94
2019-06-05,002466,18.16,17.98,18.39,17.95,78893,211224513.0,2.44,-0.22,-0.04,0.69
2019-06-06,002466,18.01,17.09,18.04,16.92,139030,358067328.0,6.23,-4.95,-0.89,1.22
2019-06-10,002466,17.29,17.53,17.59,17.15,92787,239494458.0,2.57,2.57,0.44,0.82
2019-06-11,002466,17.52,17.99,18.07,17.42,135561,357820032.0,3.71,2.62,0.46,1.19
2019-06-12,002466,17.95,17.89,18.45,17.8,124875,333536496.0,3.61,-0.56,-0.1,1.1
2019-06-13,002466,17.91,17.9,18.07,17.64,92334,243882439.0,2.4,0.06,0.01,0.81
2019-06-14,002466,17.98,17.46,18.05,17.42,104283,273358464.0,3.52,-2.46,-0.44,0.92
2019-06-17,002466,17.38,17.4,17.66,17.27,49626,128507947.0,2.23,-0.34,-0.06,0.44
2019-06-18,002466,17.45,17.22,17.48,17.15,67578,173125008.0,1.9,-1.03,-0.18,0.59
2019-06-19,002466,17.69,17.33,17.82,17.31,90688,234126564.0,2.96,0.64,0.11,0.8
2019-06-20,002466,17.37,17.45,17.58,16.94,165266,421888640.0,3.69,0.69,0.12,1.45
2019-06-21,002466,17.44,17.65,17.92,17.44,153401,399496128.0,2.75,1.15,0.2,1.35
2019-06-24,002466,17.66,17.69,17.84,17.56,97645,254154185.0,1.59,0.23,0.04,0.86
2019-06-25,002466,17.81,17.31,17.81,17.07,107405,274911696.0,4.18,-2.15,-0.38,0.95
2019-06-26,002466,17.12,17.47,17.74,17.12,98748,254134811.0,3.58,0.92,0.16,0.87
2019-06-27,002466,17.38,17.32,17.63,17.29,116034,298089984.0,1.95,-0.86,-0.15,1.02
2019-06-28,002466,17.36,17.12,17.4,17.02,84689,214310764.0,2.19,-1.15,-0.2,0.75
2019-07-01,002466,17.45,17.82,17.85,17.34,207187,537087056.0,2.98,4.09,0.7,1.82
2019-07-02,002466,17.87,19.04,19.17,17.74,433028,1180166432.0,8.02,6.85,1.22,3.81
2019-07-03,002466,18.87,18.69,19.04,18.55,231641,634095184.0,2.57,-1.84,-0.35,2.04
2019-07-04,002466,18.61,18.53,18.79,18.35,136283,370396592.0,2.35,-0.86,-0.16,1.2
2019-07-05,002466,18.53,18.47,18.73,18.44,86236,234121269.0,1.57,-0.32,-0.06,0.76
2019-07-08,002466,18.5,17.65,18.53,17.54,134490,352839024.0,5.36,-4.44,-0.82,1.18
2019-07-09,002466,17.52,17.99,18.13,17.46,104603,274556560.0,3.8,1.93,0.34,0.92
2019-07-10,002466,18.02,17.73,18.09,17.68,64435,168950981.0,2.28,-1.45,-0.26,0.57
2019-07-11,002466,17.82,17.71,18.12,17.65,78520,206257695.0,2.65,-0.11,-0.02,0.69
2019-07-12,002466,17.71,17.8,18.09,17.71,65842,172933906.0,2.15,0.51,0.09,0.58
2019-07-15,002466,17.67,17.63,17.79,17.15,99943,257583874.0,3.6,-0.96,-0.17,0.88
2019-07-16,002466,17.45,17.42,17.68,17.4,71981,185250754.0,1.59,-1.19,-0.21,0.63
2019-07-17,002466,17.42,17.42,17.55,17.22,52616,135108277.0,1.89,0.0,0.0,0.46
2019-07-18,002466,17.39,17.24,17.56,17.24,66951,171249990.0,1.84,-1.03,-0.18,0.59
2019-07-19,002466,17.23,17.21,17.58,17.19,75659,193830759.0,2.26,-0.17,-0.03,0.67
2019-07-22,002466,17.41,16.07,17.41,15.99,200383,487771824.0,8.25,-6.62,-1.14,1.76
2019-07-23,002466,16.13,16.09,16.21,15.94,76558,183353321.0,1.68,0.12,0.02,0.67
2019-07-24,002466,16.13,16.19,16.43,16.05,90873,219191298.0,2.36,0.62,0.1,0.8
2019-07-25,002466,16.19,15.49,16.19,15.22,225459,525976896.0,5.99,-4.32,-0.7,1.98
2019-07-26,002466,15.29,15.84,15.89,15.29,140247,328011872.0,3.87,2.26,0.35,1.23
2019-07-29,002466,15.82,15.64,15.83,15.56,80048,187301858.0,1.7,-1.26,-0.2,0.7
2019-07-30,002466,15.64,15.68,15.9,15.64,105141,247401592.0,1.66,0.26,0.04,0.93
2019-07-31,002466,15.68,15.59,15.72,15.31,104691,242535250.0,2.61,-0.57,-0.09,0.92
2019-08-01,002466,15.36,16.99,17.21,15.35,500384,1237021264.0,11.93,8.98,1.4,4.4
2019-08-02,002466,16.57,16.99,17.4,16.57,420246,1059646624.0,4.89,0.0,0.0,3.7
2019-08-05,002466,16.78,16.25,16.89,16.1,247755,604095600.0,4.65,-4.36,-0.74,2.18
2019-08-06,002466,15.7,15.36,16.09,15.29,261946,608765280.0,4.92,-5.48,-0.89,2.31
2019-08-07,002466,16.35,16.42,16.64,15.85,368040,888554368.0,5.14,6.9,1.06,3.24
2019-08-08,002466,16.6,16.01,16.69,15.77,217325,520635568.0,5.6,-2.5,-0.41,1.91
2019-08-09,002466,16.03,15.76,16.31,15.65,143531,341149312.0,4.12,-1.56,-0.25,1.26
2019-08-12,002466,15.79,15.77,15.84,15.38,118963,276885728.0,2.92,0.06,0.01,1.05
2019-08-13,002466,15.59,15.54,15.72,15.45,89922,209162591.0,1.71,-1.46,-0.23,0.79
2019-08-14,002466,15.75,15.73,16.0,15.54,149017,350321840.0,2.96,1.22,0.19,1.31
2019-08-15,002466,15.35,15.57,15.61,15.25,124633,287542112.0,2.29,-1.02,-0.16,1.1
2019-08-16,002466,15.52,15.7,16.02,15.48,135139,318460640.0,3.47,0.83,0.13,1.19
2019-08-19,002466,15.85,16.07,16.12,15.55,213207,503731824.0,3.63,2.36,0.37,1.88
2019-08-20,002466,16.02,16.02,16.49,15.95,195588,470562272.0,3.36,-0.31,-0.05,1.72
2019-08-21,002466,15.98,15.59,15.98,15.56,172490,403972800.0,2.62,-2.68,-0.43,1.52
2019-08-22,002466,15.6,16.15,16.19,15.57,241410,572659712.0,3.98,3.59,0.56,2.12
2019-08-23,002466,15.96,15.59,16.02,15.54,244093,572115424.0,2.97,-3.47,-0.56,2.15
2019-08-26,002466,15.22,15.42,15.69,15.17,130977,302175056.0,3.34,-1.09,-0.17,1.15
2019-08-27,002466,15.53,15.55,15.69,15.42,130926,304235536.0,1.75,0.84,0.13,1.15
2019-08-28,002466,15.66,15.49,15.69,15.42,91709,212927726.0,1.74,-0.39,-0.06,0.81
2019-08-29,002466,15.55,15.47,15.59,15.43,87212,202173913.0,1.03,-0.13,-0.02,0.77
2019-08-30,002466,15.55,15.32,15.58,15.29,120908,278683136.0,1.87,-0.97,-0.15,1.06
2019-09-02,002466,15.48,15.82,16.04,15.38,214467,505825808.0,4.31,3.26,0.5,1.89
2019-09-03,002466,15.76,15.7,15.88,15.57,150065,351712096.0,1.96,-0.76,-0.12,1.32
2019-09-04,002466,15.65,15.98,16.02,15.52,276779,652690800.0,3.18,1.78,0.28,2.44
2019-09-05,002466,15.95,16.08,16.39,15.9,311049,748713296.0,3.07,0.63,0.1,2.74
2019-09-06,002466,16.19,15.92,16.19,15.82,177577,422230864.0,2.3,-1.0,-0.16,1.56
2019-09-09,002466,16.0,16.39,16.43,15.9,293284,707076896.0,3.33,2.95,0.47,2.58
2019-09-10,002466,16.34,17.0,17.08,16.22,421982,1053122064.0,5.25,3.72,0.61,3.71
2019-09-11,002466,17.15,16.74,17.49,16.71,312980,788331424.0,4.59,-1.53,-0.26,2.75
2019-09-12,002466,16.9,16.75,16.94,16.53,160240,396609040.0,2.45,0.06,0.01,1.41
2019-09-16,002466,16.9,17.05,17.35,16.9,233296,589306160.0,2.69,1.79,0.3,2.05
2019-09-17,002466,16.92,16.4,16.92,16.23,183308,449625872.0,4.05,-3.81,-0.65,1.61
2019-09-18,002466,16.4,16.47,16.55,16.28,114609,279404304.0,1.65,0.43,0.07,1.01
2019-09-19,002466,16.55,17.71,17.81,16.55,494392,1261017648.0,7.65,7.53,1.24,4.35
2019-09-20,002466,17.77,17.98,18.02,17.46,362370,945189472.0,3.16,1.52,0.27,3.19
2019-09-23,002466,17.82,18.06,18.58,17.59,410965,1094173136.0,5.51,0.44,0.08,3.62
2019-09-24,002466,18.05,17.88,18.28,17.72,267902,707192688.0,3.1,-1.0,-0.18,2.36
2019-09-25,002466,18.12,19.89,19.9,17.67,671248,1864957248.0,12.47,11.24,2.01,5.91
2019-09-26,002466,19.58,19.27,20.05,18.95,644931,1827879744.0,5.53,-3.12,-0.62,5.68
2019-09-27,002466,19.32,18.59,19.53,18.38,450331,1239457488.0,5.97,-3.53,-0.68,3.96
2019-09-30,002466,18.44,18.59,19.35,18.37,351808,970633200.0,5.27,0.0,0.0,3.09
2019-10-08,002466,18.5,18.75,19.15,18.06,248783,680315024.0,5.86,0.86,0.16,2.18
2019-10-09,002466,18.59,18.06,18.59,17.68,257279,680852528.0,4.85,-3.68,-0.69,2.26
2019-10-10,002466,18.43,18.39,18.58,17.94,244115,653229104.0,3.54,1.83,0.33,2.14
2019-10-11,002466,18.38,17.71,18.38,17.69,240157,630576656.0,3.75,-3.7,-0.68,2.11
2019-10-14,002466,17.82,18.09,18.24,17.78,188613,499637264.0,2.6,2.15,0.38,1.66
2019-10-15,002466,17.42,16.92,17.63,16.82,346280,874095968.0,4.48,-6.47,-1.17,3.04
2019-10-16,002466,16.85,16.89,17.15,16.76,133094,333673920.0,2.3,-0.18,-0.03,1.17
2019-10-17,002466,17.01,17.3,17.5,16.95,160621,409638496.0,3.26,2.43,0.41,1.41
2019-10-18,002466,17.22,17.73,18.1,17.01,244196,628510128.0,6.3,2.49,0.43,2.14
2019-10-21,002466,17.59,17.69,18.01,17.46,149487,390393488.0,3.1,-0.23,-0.04,1.31
2019-10-22,002466,17.78,17.58,17.82,17.41,123528,319424752.0,2.32,-0.62,-0.11,1.08
2019-10-23,002466,17.32,16.92,17.46,16.91,143962,362513984.0,3.13,-3.75,-0.66,1.26
2019-10-24,002466,16.93,17.48,17.67,16.93,167144,429500592.0,4.37,3.31,0.56,1.47
2019-10-25,002466,17.43,17.65,17.83,17.09,147377,381841456.0,4.23,0.97,0.17,1.29
2019-10-28,002466,17.65,17.84,18.15,17.18,221458,579619936.0,5.5,1.08,0.19,1.94
2019-10-29,002466,17.81,17.51,17.98,17.37,161386,418680688.0,3.42,-1.85,-0.33,1.42
2019-10-30,002466,17.39,17.19,17.67,17.17,104770,268482928.0,2.86,-1.83,-0.32,0.92
2019-10-31,002466,17.29,17.02,17.29,16.9,113496,285806224.0,2.27,-0.99,-0.17,1.0
2019-11-01,002466,17.02,17.35,17.49,16.81,118190,299685184.0,4.0,1.94,0.33,1.04
2019-11-04,002466,17.58,18.66,18.95,17.45,419791,1128666032.0,8.65,7.55,1.31,3.68
2019-11-05,002466,18.7,19.23,20.05,18.52,443126,1239557680.0,8.2,3.05,0.57,3.89
2019-11-06,002466,19.55,19.99,20.49,19.55,554451,1611345664.0,4.89,3.95,0.76,4.87
2019-11-07,002466,19.7,19.24,19.75,19.02,364086,1025858896.0,3.65,-3.75,-0.75,3.2
2019-11-08,002466,19.67,19.49,19.81,19.03,311746,882664624.0,4.05,1.3,0.25,2.74
2019-11-11,002466,19.21,18.76,19.55,18.7,208956,579422240.0,4.36,-3.75,-0.73,1.83
2019-11-12,002466,18.82,18.92,19.17,18.65,172604,476216656.0,2.77,0.85,0.16,1.51
2019-11-13,002466,18.67,18.48,18.67,18.21,169143,455945184.0,2.43,-2.33,-0.44,1.48
2019-11-14,002466,18.48,18.42,18.55,18.16,123049,330656128.0,2.11,-0.32,-0.06,1.08
2019-11-15,002466,18.44,17.99,18.8,17.94,167508,451787376.0,4.67,-2.33,-0.43,1.47
2019-11-18,002466,17.68,18.55,18.55,17.59,161803,430057264.0,5.34,3.11,0.56,1.42
2019-11-19,002466,18.29,19.89,19.98,18.25,381736,1084931872.0,9.33,7.22,1.34,3.35
2019-11-20,002466,20.05,19.78,20.25,19.63,285964,827589120.0,3.12,-0.55,-0.11,2.51
2019-11-21,002466,19.98,19.49,20.12,19.44,152302,436393616.0,3.44,-1.47,-0.29,1.34
2019-11-22,002466,20.07,19.33,20.64,19.15,333659,964703792.0,7.64,-0.82,-0.16,2.93
2019-11-25,002466,19.44,19.15,19.75,19.05,213204,601093872.0,3.62,-0.93,-0.18,1.87
2019-11-26,002466,19.13,20.21,20.21,18.75,391346,1117529088.0,7.62,5.54,1.06,3.43
2019-11-27,002466,20.01,20.75,21.22,19.76,463847,1382218416.0,7.22,2.67,0.54,4.07
2019-11-28,002466,20.49,20.42,21.0,20.2,287415,855480864.0,3.86,-1.59,-0.33,2.52
2019-11-29,002466,20.42,20.65,20.86,20.02,231071,683677136.0,4.11,1.13,0.23,2.03
2019-12-02,002466,20.56,20.28,20.75,20.04,175199,515403072.0,3.44,-1.79,-0.37,1.54
2019-12-03,002466,20.13,20.47,20.55,19.85,202715,594978768.0,3.45,0.94,0.19,1.78
2019-12-04,002466,20.19,20.71,21.0,20.15,282046,845916912.0,4.15,1.17,0.24,2.48
2019-12-05,002466,20.62,20.89,21.15,20.25,370486,1107430416.0,4.35,0.87,0.18,3.25
2019-12-06,002466,20.72,20.35,21.08,20.28,247843,736295648.0,3.83,-2.58,-0.54,2.18
2019-12-09,002466,20.22,18.99,20.22,18.82,529040,1495751456.0,6.88,-6.68,-1.36,4.64
2019-12-10,002466,18.82,19.12,19.27,18.69,248016,689370432.0,3.05,0.68,0.13,2.18
2019-12-11,002466,19.12,18.99,19.12,18.72,174453,482254944.0,2.09,-0.68,-0.13,1.53
2019-12-12,002466,19.13,18.89,19.4,18.82,183677,511430528.0,3.05,-0.53,-0.1,1.61
2019-12-13,002466,18.82,18.99,19.24,18.52,470772,1296037232.0,3.81,0.53,0.1,4.13
2019-12-16,002466,18.99,18.92,19.09,18.67,324164,891466496.0,2.21,-0.37,-0.07,2.85
2019-12-17,002466,18.79,20.02,20.7,18.75,668244,1930420992.0,10.31,5.81,1.1,5.87
2019-12-26,002466,22.55,22.55,22.55,22.13,149294,401527344.0,2.1,12.64,2.53,1.01
2019-12-27,002466,23.65,24.12,25.17,23.15,850312,2423834896.0,8.96,6.96,1.57,5.76
2019-12-30,002466,23.55,24.05,24.7,23.44,407722,1161099008.0,5.22,-0.29,-0.07,2.76
2019-12-31,002466,23.9,25.83,26.18,23.9,576782,1723139760.0,9.48,7.4,1.78,3.9
2020-01-02,002466,25.65,26.34,26.7,25.05,563820,1704146496.0,6.39,1.97,0.51,3.82
2020-01-03,002466,25.45,26.6,27.49,25.29,816079,2497391760.0,8.35,0.99,0.26,5.52
2020-01-06,002466,26.79,28.33,29.63,26.78,917110,2979370288.0,10.71,6.5,1.73,6.21
2020-01-07,002466,27.83,27.86,28.25,27.37,595271,1908425680.0,3.11,-1.66,-0.47,4.03
2020-01-08,002466,27.87,27.59,29.24,27.05,720381,2337766640.0,7.86,-0.97,-0.27,4.88
2020-01-09,002466,27.89,27.18,28.09,26.84,497980,1579685984.0,4.53,-1.49,-0.41,3.37
2020-01-10,002466,27.06,27.65,28.09,26.73,421068,1339099424.0,5.0,1.73,0.47,2.85
2020-01-13,002466,27.65,27.66,28.24,27.03,440911,1407737872.0,4.38,0.04,0.01,2.98
2020-01-14,002466,28.45,30.43,30.86,28.45,1043619,3597620944.0,8.71,10.01,2.77,7.07
2020-01-15,002466,29.75,28.72,30.15,28.3,749073,2503255296.0,6.08,-5.62,-1.71,5.07
2020-01-16,002466,28.71,28.41,29.3,28.04,426795,1404240576.0,4.39,-1.08,-0.31,2.89
2020-01-17,002466,28.5,27.88,28.82,27.42,365419,1181613376.0,4.93,-1.87,-0.53,2.47
2020-01-20,002466,27.85,28.23,28.78,27.34,325047,1057575120.0,5.16,1.26,0.35,2.2
2020-01-21,002466,27.6,27.4,28.04,27.26,300143,956420016.0,2.76,-2.94,-0.83,2.03
2020-01-22,002466,27.15,28.21,28.7,27.13,506229,1645055552.0,5.73,2.96,0.81,3.43
2020-01-23,002466,27.8,26.47,28.6,25.6,517992,1630583632.0,10.63,-6.17,-1.74,3.51
2020-02-03,002466,23.39,23.39,23.39,23.39,47242,131049308.0,0.0,-11.64,-3.08,0.32
2020-02-04,002466,20.62,24.65,25.25,20.62,1625523,4299803392.0,19.79,5.39,1.26,11.0
2020-02-05,002466,24.4,23.71,26.06,23.65,1086142,3168042000.0,9.78,-3.81,-0.94,7.35
2020-02-06,002466,22.0,23.8,24.2,22.0,855350,2345548288.0,9.28,0.38,0.09,5.79
2020-02-07,002466,23.35,23.12,23.81,22.43,538923,1477733184.0,5.8,-2.86,-0.68,3.65
2020-02-10,002466,22.97,24.17,24.94,22.73,953548,2698546192.0,9.56,4.54,1.05,6.46
2020-02-11,002466,24.36,23.58,24.42,23.31,614381,1728476704.0,4.59,-2.44,-0.59,4.16
2020-02-12,002466,23.54,26.37,26.37,23.33,717883,2162212640.0,12.89,11.83,2.79,4.86
2020-02-13,002466,29.35,29.44,29.44,28.15,1822495,6119104512.0,4.89,11.64,3.07,12.34
2020-02-14,002466,29.59,32.03,32.65,29.23,1657862,5828959232.0,11.62,8.8,2.59,11.22
2020-02-17,002466,31.51,33.06,33.33,31.15,1058283,3848129328.0,6.81,3.22,1.03,7.16
