date,open,high,low,close,vol,amount
2019-08-20,21.61,21.7,21.04,21.19,68191,516227104.0
2019-08-21,21.07,22.03,21.07,21.39,65331,497063360.0
2019-08-22,21.51,21.51,20.95,21.28,49175,371406224.0
2019-08-23,21.28,21.28,19.24,20.34,165652,1217057424.0
2019-08-26,19.78,20.24,19.56,19.71,91279,667071584.0
2019-08-27,20.04,20.69,19.9,20.01,96052,708485568.0
2019-08-28,20.49,20.54,19.48,19.57,86401,630707712.0
2019-08-29,19.57,19.58,18.74,18.77,100761,719068784.0
2019-08-30,18.98,19.77,18.48,19.43,118967,853502528.0
2019-09-02,19.39,19.92,19.22,19.82,98067,711942576.0
2019-09-03,19.68,19.78,18.64,18.84,130195,928815984.0
2019-09-04,18.66,18.94,18.12,18.83,117107,825074112.0
2019-09-05,18.84,19.5,18.84,18.89,123016,882671200.0
2019-09-06,18.98,19.45,18.98,19.21,82922,595782208.0
2019-09-09,19.57,22.06,19.32,22.06,258029,1929969744.0
2019-09-10,22.24,22.48,21.76,22.18,188279,1453966624.0
2019-09-11,22.56,24.33,22.26,22.49,212306,1677214720.0
2019-09-12,22.73,23.56,22.23,22.62,154048,1208379488.0
2019-09-16,23.17,23.34,21.68,21.89,135279,1049862816.0
2019-09-17,21.83,21.83,20.51,20.68,143176,1075220896.0
2019-09-18,20.98,21.21,20.64,20.72,100856,755559856.0
2019-09-19,20.72,21.51,20.72,21.16,141323,1065080400.0
2019-09-20,21.24,21.57,20.73,20.87,128027,962427232.0
2019-09-23,20.88,20.88,19.45,19.83,123099,899754064.0
2019-09-24,19.92,20.35,19.32,19.69,128427,936875744.0
2019-09-25,19.62,20.27,19.2,19.82,133953,975645568.0
2019-09-26,19.95,20.03,18.74,18.98,130924,941682672.0
2019-09-27,18.98,19.22,18.76,18.98,71437,510484480.0
2019-09-30,19.17,19.32,18.82,19.01,67607,484212288.0
2019-10-08,19.07,19.27,18.28,18.32,87357,618883408.0
2019-10-09,18.18,18.19,17.27,17.67,132219,911571264.0
2019-10-10,18.21,19.08,18.04,18.67,122852,869992048.0
2019-10-11,18.82,19.36,18.36,18.98,94926,677544368.0
2019-10-14,19.23,19.28,18.45,18.64,122036,867406112.0
2019-10-15,18.64,19.34,18.54,18.71,89351,636739152.0
2019-10-16,18.73,18.91,17.89,18.0,81237,568498320.0
2019-10-17,18.01,18.16,17.56,17.78,72455,501288112.0
2019-10-18,17.95,18.35,17.82,18.22,76282,533023008.0
2019-10-21,18.33,18.33,17.62,17.97,50432,350055632.0
2019-10-22,18.17,18.68,18.17,18.57,69274,489333680.0
2019-10-23,18.56,18.81,18.2,18.59,63176,447168640.0
2019-10-24,18.69,19.26,18.66,19.08,90432,646704352.0
2019-10-25,19.12,19.14,18.48,18.74,53897,382402720.0
2019-10-28,18.2,18.63,17.99,18.62,99663,700210848.0
2019-10-29,18.67,18.67,17.69,17.77,98657,687635376.0
2019-10-30,17.62,18.02,17.27,17.91,75614,520676672.0
2019-10-31,17.83,18.08,17.44,17.46,56268,387993152.0
2019-11-01,17.35,17.84,17.29,17.8,56135,387301792.0
2019-11-04,17.95,18.17,17.67,18.13,82866,577524880.0
2019-11-05,18.34,20.59,18.13,20.11,237825,1725001856.0
2019-11-06,21.66,23.11,21.14,21.45,441482,3404725408.0
2019-11-07,21.12,22.01,20.47,21.12,216633,1632551888.0
2019-11-08,21.45,22.17,20.95,21.29,190358,1451717072.0
2019-11-11,20.83,21.17,20.23,20.23,99913,743193696.0
2019-11-12,20.39,21.12,20.14,20.64,90843,676179120.0
2019-11-13,20.84,20.89,20.28,20.36,67352,500321728.0
2019-11-14,20.62,20.87,20.29,20.45,67259,500146768.0
2019-11-15,20.56,20.56,19.06,19.62,107221,777993872.0
2019-11-18,19.77,19.94,19.37,19.77,44955,327040080.0
2019-11-19,19.99,22.04,19.77,22.03,186314,1408822320.0
2019-11-20,21.97,22.67,21.62,21.67,112468,866890320.0
2019-11-21,21.89,22.67,21.67,22.14,124425,962849296.0
2019-11-22,24.84,26.28,23.43,24.01,423472,3469882992.0
2019-11-25,24.48,25.76,24.28,25.72,280838,2324168800.0
2019-11-26,25.39,29.06,24.78,28.17,391484,3366468752.0
2019-11-27,27.87,28.65,27.04,27.76,194443,1701295920.0
2019-11-28,27.45,29.06,27.14,27.84,145225,1272961360.0
2019-11-29,27.68,28.67,26.72,27.84,129222,1128335008.0
2019-12-02,28.28,28.35,26.95,27.67,119017,1037432160.0
2019-12-03,27.62,27.76,26.28,27.28,156894,1344177280.0
2019-12-04,27.26,28.59,26.61,27.45,168786,1471734016.0
2019-12-05,27.63,31.21,27.59,30.39,263630,2386541248.0
2019-12-06,30.23,31.17,29.89,30.95,134377,1241180816.0
2019-12-09,31.23,31.23,29.78,30.89,147499,1356068176.0
2019-12-10,30.39,31.75,30.01,31.14,126949,1180456000.0
2019-12-11,31.14,31.61,29.56,30.11,133255,1228395776.0
2019-12-12,30.09,30.89,28.85,29.12,148787,1348243696.0
2019-12-13,30.13,31.17,29.46,30.95,182898,1685672880.0
2019-12-16,30.69,30.88,29.99,30.56,182179,1677225424.0
2019-12-17,31.95,33.28,31.75,32.28,277394,2651624400.0
2019-12-18,31.76,31.78,30.49,31.06,186405,1738803696.0
2019-12-19,31.23,31.27,30.13,31.09,108433,1003631200.0
2019-12-20,31.08,31.99,30.79,30.83,103579,968703792.0
2019-12-23,30.39,32.28,30.15,30.89,141429,1327211456.0
2019-12-24,31.06,34.89,31.06,34.56,297044,2899590784.0
2019-12-25,34.48,37.88,33.81,37.78,233077,2363520368.0
2019-12-26,37.62,38.72,36.33,37.68,148417,1549926128.0
2019-12-27,37.68,40.39,36.59,37.17,240550,2568286544.0
2019-12-30,38.49,40.67,37.62,40.39,235780,2546998960.0
2019-12-31,40.32,40.59,37.92,38.39,215007,2311684352.0
2020-01-02,38.84,39.76,38.01,39.02,206116,2213454656.0
2020-01-03,39.02,40.5,38.16,40.14,180842,1956828816.0
2020-01-06,41.12,42.89,39.17,39.89,265002,2958351776.0
2020-01-07,39.84,40.19,38.96,39.56,135075,1461154192.0
2020-01-08,39.84,41.23,38.78,40.17,192241,2098374352.0
2020-01-09,41.51,43.45,40.4,43.17,201644,2287090672.0
2020-01-10,42.73,42.73,41.33,42.23,144280,1628569248.0
2020-01-13,43.73,45.11,42.73,44.23,215974,2516539920.0
2020-01-14,45.68,46.37,43.27,43.56,217685,2585867744.0
2020-01-15,43.56,44.61,41.62,43.34,177587,2031327376.0
2020-01-16,43.73,44.01,42.53,43.95,129342,1492301744.0
2020-01-17,43.93,44.59,42.62,43.22,146624,1694771904.0
2020-01-20,43.17,48.77,42.01,47.73,248922,2992287056.0
2020-01-21,47.34,47.62,46.21,46.87,142671,1734790912.0
2020-01-22,46.87,53.63,45.61,53.63,349916,4493837312.0
2020-01-23,52.89,55.39,48.78,51.82,359862,4755930112.0
2020-02-03,49.59,58.99,49.56,54.48,526346,7148822272.0
2020-02-04,60.27,62.01,57.07,62.01,359136,5283954944.0
2020-02-05,67.16,70.28,66.12,70.28,530824,8588999680.0
2020-02-06,65.4,73.67,64.28,73.67,579190,9265611008.0
2020-02-07,71.51,73.36,67.59,68.28,454995,7426674432.0
2020-02-10,68.73,72.94,68.17,71.09,375409,6161572608.0
2020-02-11,72.17,72.62,66.84,67.28,339946,5451183360.0
2020-02-12,64.59,69.19,63.74,67.98,325862,5174595072.0
2020-02-13,65.94,67.83,64.67,66.14,313610,4914616320.0
2020-02-14,67.56,68.12,61.98,62.56,439619,6739413504.0
2020-02-17,62.06,66.04,61.99,64.89,344471,5309579008.0
2020-02-18,64.89,67.62,64.2,66.29,282305,4400767232.0
2020-02-19,70.95,71.01,64.22,64.39,418168,6598898944.0
2020-02-20,66.23,70.95,64.28,68.17,518440,8254242560.0
2020-02-21,66.95,69.56,65.52,68.12,338051,5376640768.0
2020-02-24,66.51,68.09,63.99,65.07,365231,5670551040.0
2020-02-25,62.47,71.23,61.97,69.2,516026,8116792576.0
2020-02-26,67.45,68.64,63.01,64.21,338280,5273485056.0
2020-02-27,65.45,66.32,61.95,62.33,332002,5062343424.0
2020-02-28,57.06,59.84,54.57,54.66,508447,7090643712.0
2020-03-02,56.39,58.14,54.26,57.06,318150,4426474496.0
2020-03-03,60.39,62.44,59.23,60.27,296911,4366384640.0
2020-03-04,59.28,60.33,56.94,59.12,205946,2945905664.0
2020-03-05,60.69,61.41,58.17,59.96,224633,3254884224.0
2020-03-06,58.18,61.12,57.89,59.02,159809,2309879440.0
2020-03-09,56.5,57.56,53.17,53.42,294253,4022533008.0
2020-03-10,53.51,58.0,53.18,57.36,292745,4026499808.0
2020-03-11,58.73,61.83,56.39,57.49,339232,4857506560.0
2020-03-12,54.95,55.27,52.24,53.84,333858,4454589952.0
2020-03-13,49.34,53.62,49.29,52.67,274553,3557983792.0
2020-03-16,50.39,50.88,45.33,45.43,490485,5992811776.0
2020-03-17,46.51,47.58,41.09,44.81,392203,4571660032.0
2020-03-18,45.34,47.89,43.73,44.48,313384,3757216352.0
2020-03-19,45.39,45.67,41.33,43.19,331563,3803916544.0
2020-03-20,44.84,45.78,42.18,43.65,225142,2615607088.0
2020-03-23,40.84,41.27,37.62,38.99,307618,3324031008.0
2020-03-24,40.73,41.99,38.73,41.27,291170,3222263472.0
2020-03-25,43.84,47.16,43.73,46.51,385928,4603104768.0
2020-03-26,45.4,47.26,45.01,45.74,194371,2344662560.0
2020-03-27,47.18,47.8,44.48,45.23,174991,2101160336.0
2020-03-30,43.73,46.31,40.78,45.57,261655,3010412512.0
2020-03-31,46.1,47.69,44.76,46.17,194852,2350421152.0
2020-04-01,47.67,49.04,45.44,46.17,298951,3664714144.0
2020-04-02,44.56,47.95,44.12,47.95,209588,2523168224.0
2020-04-03,48.53,48.73,45.84,46.51,182204,2225897360.0
2020-04-07,47.95,49.33,47.63,48.56,183729,2284706368.0
2020-04-08,48.12,49.0,47.39,47.62,119470,1479285376.0
2020-04-09,48.16,48.44,45.84,46.07,160528,1944405072.0
2020-04-10,46.59,47.66,44.8,45.09,145696,1748457120.0
2020-04-13,43.12,44.28,42.11,43.0,124581,1432291936.0
2020-04-14,44.84,49.37,44.56,49.37,388939,4803638016.0
2020-04-15,51.39,52.56,49.97,50.39,325645,4226641424.0
2020-04-16,50.54,53.57,49.74,53.14,216381,2835377040.0
2020-04-17,54.88,57.38,54.34,55.37,292522,4024198912.0
2020-04-20,55.06,55.26,52.55,54.01,187002,2507578384.0
2020-04-21,52.61,53.09,49.84,51.79,193917,2519303200.0
2020-04-22,50.02,52.78,50.01,51.98,146869,1904011488.0
2020-04-23,53.12,53.12,50.73,51.45,125379,1635621696.0
2020-04-24,51.51,54.84,51.51,52.44,169916,2263542704.0
2020-04-27,53.18,54.84,52.66,53.68,143655,1933994992.0
2020-04-28,55.39,57.12,52.41,56.12,226917,3115997360.0
2020-04-29,54.91,57.17,54.84,56.35,119544,1659513008.0
2020-04-30,59.28,61.79,59.28,59.49,233385,3409837968.0
2020-05-06,56.51,60.84,56.37,60.28,191464,2769607856.0
2020-05-07,60.56,61.06,57.62,58.84,160787,2302059536.0
2020-05-08,58.73,59.96,57.56,59.33,141339,2024998128.0
2020-05-11,59.39,60.38,54.32,55.74,285364,3959234288.0
2020-05-12,56.54,56.99,54.69,56.51,160277,2208624432.0
2020-05-13,55.58,56.87,55.33,56.09,121542,1678255888.0
2020-05-14,55.87,56.09,54.56,54.62,114335,1560698256.0
2020-05-15,57.03,61.33,56.48,60.11,322121,4605864448.0
2020-05-18,59.84,59.84,56.89,58.07,160889,2287442336.0
2020-05-19,58.84,60.28,58.46,58.87,104252,1499320592.0
2020-05-20,62.62,65.62,62.07,62.23,329693,5027432192.0
2020-05-21,63.62,64.59,60.72,61.21,154876,2328717776.0
2020-05-22,60.74,60.87,57.62,58.62,148173,2127136880.0
2020-05-25,58.55,59.51,57.37,59.45,103782,1482241104.0
2020-05-26,60.27,62.84,59.95,62.63,174865,2596292608.0
2020-05-27,62.59,65.39,62.56,63.45,181049,2763780112.0
2020-05-28,62.61,63.12,59.01,61.42,174247,2553996976.0
2020-05-29,60.95,61.41,59.56,60.13,141428,2060033600.0
2020-06-01,61.21,64.3,60.59,63.14,151766,2284037536.0
2020-06-02,64.84,65.33,60.94,62.32,137030,2055312032.0
2020-06-03,62.62,63.24,61.4,61.78,113635,1693882304.0
2020-06-04,62.63,65.03,61.96,62.74,137574,2082248432.0
2020-06-05,62.49,63.49,61.22,63.41,98627,1475831344.0
2020-06-08,64.82,65.27,62.99,63.52,105604,1605995424.0
2020-06-09,65.24,66.06,64.46,64.94,150699,2325730464.0
2020-06-10,68.24,68.24,64.68,66.45,198210,3097487312.0
2020-06-11,68.29,73.89,67.26,70.51,368177,6056179456.0
2020-06-12,68.39,69.68,67.67,67.91,252446,4038133984.0
2020-06-15,66.2,68.99,65.8,67.02,159452,2526289040.0
2020-06-16,68.85,70.12,67.19,68.29,131297,2107390560.0
2020-06-17,67.76,68.57,66.08,67.07,125291,1973464256.0
2020-06-18,67.07,68.06,66.07,67.71,96562,1526258400.0
2020-06-19,68.28,73.18,67.82,71.57,250193,4137793344.0
2020-06-22,71.49,74.57,70.79,71.07,190412,3191062032.0
2020-06-23,71.63,73.37,70.25,73.23,159475,2662217152.0
2020-06-24,74.14,75.84,73.46,74.68,146604,2515400576.0
2020-06-29,74.13,75.24,73.3,74.43,116040,1980641408.0
2020-06-30,75.52,79.11,75.52,76.27,162514,2849476592.0
2020-07-01,78.57,80.46,72.67,73.52,286575,4991087872.0
2020-07-02,74.96,75.06,70.8,72.29,270480,4535545600.0
2020-07-03,73.85,74.26,72.2,72.52,240264,4054240064.0
2020-07-06,72.85,79.41,72.51,78.18,307153,5324573184.0
2020-07-07,83.85,88.06,83.57,88.06,253604,4915716608.0
2020-07-08,89.4,89.86,84.95,89.17,288890,5645451264.0
2020-07-09,88.85,94.28,88.29,93.31,279036,5622121472.0
2020-07-10,92.17,94.49,90.85,92.68,168293,3436550912.0
2020-07-13,96.96,104.01,96.96,103.91,303269,6609862144.0
2020-07-14,98.29,102.02,95.44,99.38,333296,7129824256.0
2020-07-15,101.07,101.94,91.69,94.42,274351,5785551104.0
2020-07-16,94.96,97.67,88.52,88.72,272550,5596500736.0
2020-07-17,88.86,91.17,83.89,88.13,303786,5903627264.0
2020-07-20,92.79,96.69,90.01,93.46,289999,5919664128.0
2020-07-21,96.07,96.07,92.18,94.41,186566,3855792320.0
2020-07-22,93.29,96.73,92.2,94.9,191658,3992449600.0
2020-07-23,94.41,99.13,93.85,98.02,255900,5395410944.0
2020-07-24,95.52,96.02,88.21,89.78,343983,6943402752.0
2020-07-27,89.41,91.06,84.96,85.68,251556,4870628864.0
2020-07-28,88.32,90.79,88.02,89.14,201490,3988264848.0
2020-07-29,89.14,93.29,87.89,92.84,189986,3844683440.0
2020-07-30,93.29,94.39,91.85,93.49,143531,2944644016.0
2020-07-31,93.85,99.02,93.57,97.28,207050,4378422272.0
2020-08-03,98.23,99.29,96.1,99.18,151061,3216865104.0
2020-08-04,98.46,103.28,96.25,96.46,199581,4309494784.0
2020-08-05,96.48,97.63,94.16,96.27,127301,2664523680.0
2020-08-06,99.89,100.45,94.96,96.91,145657,3082282256.0
2020-08-07,95.52,98.46,91.69,92.9,180552,3733669856.0
2020-08-10,92.85,93.46,89.45,90.89,130787,2629646480.0
2020-08-11,90.93,93.07,89.48,89.64,122332,2468198208.0
2020-08-12,90.46,90.66,83.96,88.14,252727,4855191808.0
2020-08-13,90.96,91.62,87.44,88.29,130612,2581164112.0
2020-08-14,89.24,90.77,88.29,90.72,119700,2373752128.0
2020-08-17,90.52,90.72,87.29,88.64,197074,3866925440.0
2020-08-18,90.29,93.29,88.23,90.12,221224,4415130112.0
2020-08-19,89.29,89.29,84.96,85.07,187147,3610137184.0
2020-08-20,83.29,85.52,82.18,84.08,130201,2444311248.0
2020-08-21,85.72,87.15,84.96,86.2,146553,2815939728.0
2020-08-24,87.29,94.96,86.21,91.63,258074,5156659876.0
2020-08-25,91.63,93.85,89.94,90.47,145512,2936067512.0
2020-08-26,89.97,90.51,86.59,87.41,152414,2985932064.0
2020-08-27,91.91,95.24,89.96,93.27,283995,5800127999.0
2020-08-28,94.03,95.79,92.56,95.13,169690,3511321002.0
2020-08-31,95.88,96.49,93.3,94.04,135171,2798255294.0
2020-09-01,94.13,98.85,93.3,98.43,197211,4176694801.0
2020-09-02,97.94,98.37,94.96,96.8,146097,3084373049.0
2020-09-03,96.07,96.63,93.79,96.02,124541,2600653784.0
2020-09-04,91.75,93.66,90.84,92.88,147761,2994139296.0
2020-09-07,92.13,93.21,79.41,82.96,447969,8542118647.0
2020-09-08,82.18,83.85,79.13,83.24,220754,4063570970.0
2020-09-09,78.85,83.57,78.29,81.81,189351,3444866272.0
2020-09-10,82.18,84.68,81.91,82.16,148290,2776222064.0
2020-09-11,82.74,84.57,81.27,83.46,117659,2188728154.0
2020-09-14,85.24,87.73,84.96,86.51,142923,2755865242.0
2020-09-15,88.02,88.85,86.53,87.57,117039,2283158812.0
2020-09-16,88.73,88.79,85.24,86.22,118380,2289982074.0
2020-09-17,86.21,91.6,85.52,89.63,181320,3567715600.0
2020-09-18,89.91,90.52,87.87,89.42,105522,2090470929.0
2020-09-21,91.57,94.96,88.77,89.37,160701,3253591842.0
2020-09-22,90.52,92.85,89.37,90.79,123410,2486797808.0
2020-09-23,90.29,90.42,85.57,88.85,157202,3068636864.0
2020-09-24,86.99,88.18,85.02,85.42,106690,2053697364.0
2020-09-25,86.96,87.57,85.29,85.79,68017,1308174982.0
2020-09-28,86.88,88.82,85.97,86.58,82336,1600301116.0
2020-09-29,88.01,93.99,87.98,93.29,202463,4072685041.0
2020-09-30,93.46,96.63,92.63,95.63,159930,3336733728.0
2020-10-09,101.62,106.56,101.5,104.33,239672,5378128944.0
