date,close_raw,total_mv,total_shares,pe_ttm,pe_static
2019-04-29,55.35,26228588929.2,473867912,50.59142134,50.59142134
2019-04-30,53.84,25513048382.08,473867912,39.21506813,49.21123984
2019-05-06,51.55,24427890863.6,473867912,37.54711668,47.11811689
2019-05-07,51.01,24172002191.12,473867912,37.15380062,46.62454205
2019-05-08,50.08,23731305032.96,473867912,36.47642296,45.77449649
2019-05-09,51.08,24205172944.96,473867912,37.20478604,46.68852398
2019-05-10,53.0,25114999336.0,473867912,38.60324315,48.44345675
2019-05-13,52.14,24707472931.68,473867912,37.9768509,47.65739311
2019-05-14,52.82,25029703111.84,473867912,38.47213779,48.2789318
2019-05-15,52.77,25006009716.24,473867912,38.43571964,48.23323043
2019-05-16,51.77,24532141804.24,473867912,37.70735656,47.31920294
2019-05-17,50.06,23721827674.72,473867912,36.4618557,45.75621594
2019-05-20,55.07,26095905913.84,473867912,40.11095472,50.33549364
2019-05-21,54.33,25745243658.96,473867912,39.57196604,49.6591133
2019-05-22,55.45,26275975720.4,473867912,40.38773269,50.68282409
2019-05-23,54.8,25967961577.6,473867912,39.91429669,50.08870622
2019-05-24,53.72,25456184232.64,473867912,39.12766456,49.10155654
2019-05-27,54.82,25977438935.84,473867912,39.92886395,50.10698677
2019-05-28,56.68,26858833252.16,473867912,41.28361927,51.8070779
2019-05-29,55.6,26347055907.2,473867912,40.49698715,50.81992821
2019-05-30,54.43,25792630450.16,473867912,39.64480235,49.75051605
2019-05-31,54.02,25598344606.24,473867912,39.34617349,49.37576478
2019-06-03,54.99,26057996480.88,473867912,40.05268567,50.26237145
2019-06-04,52.81,25024964432.72,473867912,38.46485416,48.26979153
2019-06-05,52.35,24806985193.2,473867912,38.12980714,47.84933888
2019-06-06,52.94,25086567261.28,473867912,38.55954136,48.3886151
2019-06-10,54.0,25588867248.0,473867912,39.33160622,49.35748423
2019-06-11,55.31,26209634212.72,473867912,40.28576186,50.55486024
2019-06-12,54.49,25821062524.88,473867912,39.68850413,49.8053577
2019-06-13,53.4,25304546500.8,473867912,38.89458838,48.80906774
2019-06-14,51.63,24465800296.56,473867912,37.60538573,47.19123909
2019-06-17,51.8,24546357841.6,473867912,37.72920745,47.34662377
2019-06-18,50.87,24105660683.44,473867912,37.05182979,46.4965782
2019-06-19,51.15,24238343698.8,473867912,37.25577145,46.7525059
2019-06-20,48.1,22793046567.2,473867912,35.03426406,43.96472207
2019-06-21,47.47,22494509782.64,473867912,34.57539532,43.38888475
2019-06-24,47.57,22541896573.84,473867912,34.64823163,43.4802875
2019-06-25,46.3,21940084325.6,473867912,33.72321052,42.31947259
2019-06-26,47.22,22376042804.64,473867912,34.39330455,43.16037788
2019-06-27,47.68,22594022044.16,473867912,34.72835157,43.58083052
2019-06-28,46.75,22153324886.0,473867912,34.05097391,42.73078496
2019-07-01,48.21,22845172037.52,473867912,35.114384,44.06526509
2019-07-02,50.57,23963500309.84,473867912,36.83332087,46.22236996
2019-07-03,50.5,23930329556.0,473867912,36.78233545,46.15838803
2019-07-04,49.92,23655486167.04,473867912,36.35988486,45.62825209
2019-07-05,52.16,24716950289.92,473867912,37.99141816,47.67567366
2019-07-08,51.1,24214650303.2,473867912,37.2193533,46.70680453
2019-07-09,30.69,24723110560.5,805575450,38.00088686,47.68755599
2019-07-10,30.48,24553939716.0,805575450,37.74086124,47.36124818
2019-07-11,30.82,24827835369.0,805575450,38.1618551,47.88955607
2019-07-12,31.83,25641466573.5,805575450,39.41245451,49.45894126
2019-07-15,31.81,25625355064.5,805575450,39.38769016,49.42786433
2019-07-16,31.87,25673689591.5,805575450,39.4619832,49.52109513
2019-07-17,31.25,25174232812.5,805575450,38.69428851,48.55771016
2019-07-18,30.87,24868114141.5,805575450,38.22376596,47.9672484
2019-07-19,30.6,24650608770.0,805575450,37.88944731,47.54770979
2019-07-22,30.34,24441159153.0,805575450,37.56751083,47.14370964
2019-07-23,31.55,25415905447.5,805575450,39.06575368,49.02386418
2019-07-24,31.55,25415905447.5,805575450,39.06575368,49.02386418
2019-07-25,32.72,26358428724.0,805575450,40.51446784,50.84186485
2019-07-26,33.29,26817606730.5,805575450,41.22025167,51.72755748
2019-07-29,33.48,26970666066.0,805575450,41.45551294,52.02278836
2019-07-30,33.74,27180115683.0,805575450,41.77744942,52.42678851
2019-07-31,33.63,27091502383.5,805575450,41.64124552,52.25586537
2019-08-01,33.95,27349286527.5,805575450,42.03747504,52.75309632
2019-08-02,32.93,26527599568.5,805575450,40.77449346,51.16817266
2019-08-05,33.09,26656491640.5,805575450,40.97260822,51.41678813
2019-08-06,32.98,26567878341.0,805575450,40.83640432,51.24586499
2019-08-07,31.7,25536741765.0,805575450,39.25148627,49.25694119
2019-08-08,31.98,25762302891.0,805575450,39.59818709,49.69201827
2019-08-09,30.97,24948671686.5,805575450,38.34758769,48.12263308
2019-08-12,31.51,25383682429.5,805575450,39.01622499,48.96171031
2019-08-13,30.31,24416991889.5,805575450,37.53036431,47.09709424
2019-08-14,30.88,24876169896.0,805575450,38.23614814,47.98278687
2019-08-15,30.71,24739222069.5,805575450,38.02565121,47.71863293
2019-08-16,30.09,24239765290.5,805575450,37.25795652,46.75524796
2019-08-19,32.28,26003975526.0,805575450,39.96965226,50.15817229
2019-08-20,32.77,26398707496.5,805575450,40.5763787,50.91955718
2019-08-21,32.88,26487320796.0,805575450,40.7125826,51.09048032
2019-08-22,32.65,26302038442.5,805575450,40.42779264,50.73309558
2019-08-23,32.6,26261759670.0,805575450,40.36588178,50.65540324
2019-08-26,31.39,25287013375.5,805575450,33.897952,48.7752487
2019-08-27,31.49,25367570920.5,805575450,34.00594165,48.93063337
2019-08-28,31.08,25037284986.0,805575450,33.56318407,48.29355622
2019-08-29,30.44,24521716698.0,805575450,32.8720503,47.29909431
2019-08-30,29.95,24120854561.5,805370770,32.33468334,46.52588515
2019-09-02,30.38,24467163992.6,805370770,32.79892086,47.19386948
2019-09-03,30.45,24523539946.5,805370770,32.87449441,47.30261111
2019-09-04,30.39,24475217700.3,805370770,32.80971708,47.209404
2019-09-05,30.8,24805419716.0,805370770,33.25236216,47.84631929
2019-09-06,30.27,24378573207.9,805370770,32.68016243,47.02298977
2019-09-09,31.73,25554414532.1,805370770,34.25641076,49.29102958
2019-09-10,31.9,25691327563.0,805370770,34.43994653,49.55511641
2019-09-11,31.86,25659112732.2,805370770,34.39676164,49.49297833
2019-09-12,31.76,25578575655.2,805370770,34.28879943,49.33763314
2019-09-16,32.29,26005422163.3,805370770,34.86099917,50.16096266
2019-09-17,31.57,25425555208.9,805370770,34.08367122,49.04247727
2019-09-18,31.44,25320857008.8,805370770,33.94332034,48.84052852
2019-09-19,30.97,24942332746.9,805370770,33.43589793,48.11040612
2019-09-20,32.12,25868509132.4,805370770,34.6774634,49.89687583
2019-09-23,31.83,25634951609.1,805370770,34.36437298,49.44637477
2019-09-24,33.02,26593342825.4,805370770,35.64912333,51.29498256
2019-09-25,33.13,26681933610.1,805370770,35.76788177,51.46586227
2019-09-26,32.82,26432268671.4,805370770,35.4331989,50.98429218
2019-09-27,32.65,26295355640.5,805370770,35.24966314,50.72020535
2019-09-30,33.35,26859115179.5,805370770,36.00539864,51.8076217
2019-10-08,33.67,27116833825.9,805370770,36.35087773,52.30472631
2019-10-09,35.04,28220191780.8,805370770,37.82996007,54.43295545
2019-10-10,34.99,28179923242.3,805370770,37.77597897,54.35528285
2019-10-11,34.3,27624217411.0,805370770,37.03103968,53.28340103
2019-10-14,34.58,27849721226.6,805370770,37.33333388,53.71836756
2019-10-15,33.28,26802739225.6,805370770,35.92982509,51.69888006
2019-10-16,33.01,26585289117.7,805370770,35.63832711,51.27944804
2019-10-17,33.06,26625557656.2,805370770,35.69230822,51.35712064
2019-10-18,32.99,26569181702.3,805370770,35.61673467,51.248379
2019-10-21,32.0,25771864640.0,805370770,34.54790874,49.7104616
2019-10-22,32.06,25820186886.2,805370770,34.61268607,49.80366871
2019-10-23,31.6,25449716332.0,805370770,30.7527104,49.08908083
2019-10-24,32.39,26085959240.3,805370770,31.52152816,50.31630785
2019-10-25,32.21,25940992501.7,805370770,31.34635449,50.0366865
2019-10-28,32.9,26496698333.0,805370770,32.01785355,51.10856833
2019-10-29,33.4,26899383718.0,805370770,32.50444707,51.88529429
2019-10-30,33.9,27302069103.0,805370770,32.99104059,52.66202026
2019-10-31,33.88,27285961687.6,805370770,32.97157685,52.63095122
2019-11-01,33.72,27157102364.4,805370770,32.81586692,52.38239891
2019-11-04,33.99,27374552472.3,805370770,33.07862742,52.80183093
2019-11-05,35.2,28349051104.0,805370770,34.25618374,54.68150776
2019-11-06,37.48,30185296459.6,805370770,36.47505018,58.22337815
2019-11-07,37.45,30161135336.5,805370770,36.44585457,58.17677459
2019-11-08,36.91,29726235120.7,805370770,35.92033357,57.33791055
2019-11-11,36.1,29073884797.0,805370770,35.13205207,56.07961449
2019-11-12,35.72,28767843904.4,805370770,34.762241,55.48930276
2019-11-13,35.56,28638984581.2,805370770,34.60653107,55.24075045
2019-11-14,36.2,29154421874.0,805370770,35.22937077,56.23495968
2019-11-15,35.15,28308782565.5,805370770,34.20752438,54.60383516
2019-11-18,36.76,29605429505.2,805370770,35.77435551,57.10489276
2019-11-19,38.94,31361137783.8,805370770,37.89590326,60.49141796
2019-11-20,39.01,31417513737.7,805370770,37.96402635,60.60015959
2019-11-21,39.5,31812145415.0,805370770,38.440888,61.36135103
2019-11-22,39.2,31570534184.0,805370770,38.14893189,60.89531546
2019-11-25,40.43,32561140231.1,805370770,39.34595194,62.80606133
2019-11-26,40.05,32255099338.5,805370770,38.97614087,62.21574959
2019-11-27,41.41,33350403585.7,805370770,40.29967524,64.32844421
2019-11-28,41.7,33583961109.0,805370770,40.58189948,64.77894527
2019-11-29,41.3,33261812801.0,805370770,40.19262467,64.1575645
2019-12-02,40.41,32545032815.7,805370770,39.3264882,62.77499229
2019-12-03,40.08,32279260461.6,805370770,39.00533648,62.26235315
2019-12-04,40.42,32553086523.4,805370770,39.33622007,62.79052681
2019-12-05,43.75,35234971187.5,805370770,42.57693291,67.96352172
2019-12-06,43.75,35234971187.5,805370770,42.57693291,67.96352172
2019-12-09,42.9,34550406033.0,805370770,41.74972393,66.64308758
2019-12-10,42.86,34518191202.2,805370770,41.71079645,66.5809495
2019-12-11,43.18,34775909848.6,805370770,42.0222163,67.07805412
2019-12-12,42.92,34566513448.4,805370770,41.76918767,66.67415662
2019-12-13,44.7,36000073419.0,805370770,43.5014606,69.43930104
2019-12-16,45.22,36418866219.4,805370770,44.00751786,70.24709605
2019-12-17,46.89,37763835405.3,805370770,45.63274021,72.84136076
2019-12-18,45.9,36966518343.0,805370770,44.66928504,71.30344335
2019-12-19,46.41,37377257435.7,805370770,45.16561043,72.09570384
2019-12-20,46.6,37530277882.0,805370770,45.35051597,72.3908597
2019-12-23,45.92,36982625758.4,805370770,44.68874878,71.33451239
2019-12-24,48.1,38738334037.0,805370770,46.81029653,74.72103759
2019-12-25,50.03,40292699623.1,805370770,48.68854751,77.7191998
2019-12-26,49.7,40026927269.0,805370770,48.36739579,77.20656067
2019-12-27,50.0,40268538500.0,805370770,48.6593519,77.67259625
2019-12-30,51.68,41621561393.6,805370770,50.29430612,80.28239548
2019-12-31,50.5,40671223885.0,805370770,49.14594542,47.85765212
2020-01-02,50.95,41033640731.5,805370770,49.58387958,48.28410645
2020-01-03,53.88,43393377087.6,805370770,52.4353176,51.06079795
2020-01-06,56.53,45527609628.1,805370770,55.01426325,53.57214009
2020-01-07,56.83,45769220859.1,805370770,55.30621937,53.85644297
2020-01-08,55.41,44625594365.7,805370770,53.92429377,52.51074266
2020-01-09,55.78,44923581550.6,805370770,54.28437298,52.86138288
2020-01-10,56.32,45358481766.4,805370770,54.80989398,53.37312807
2020-01-13,57.1,45986670967.0,805370770,55.56897987,54.11231557
2020-01-14,55.43,44641701781.1,805370770,53.94375751,52.52969618
2020-01-15,55.16,44424251673.2,805370770,53.68099701,52.27382359
2020-01-16,55.66,44826937058.2,805370770,54.16759053,52.74766173
2020-01-17,55.5,44698077735.0,805370770,54.01188061,52.59603352
2020-01-20,57.22,46083315459.4,805370770,55.68576231,54.22603672
2020-01-21,58.17,46848417690.9,805370770,56.61029,55.12632919
2020-01-22,61.78,49755806170.6,805370770,60.1234952,58.54744056
2020-01-23,59.1,47597412507.0,805370770,57.51535394,56.00766813
2020-02-03,55.6,44778614812.0,805370770,54.10919931,52.69080115
2020-02-04,61.16,49256476293.2,805370770,59.52011924,57.95988126
2020-02-05,64.69,52099435111.3,805370770,62.95546948,61.30517853
2020-02-06,67.88,54668567867.6,805370770,66.05993614,64.32826586
2020-02-07,63.96,51511514449.2,805370770,62.24504295,60.61337485
2020-02-10,65.99,53146417112.3,805370770,64.22061263,62.53715769
2020-02-11,65.92,53090041158.4,805370770,64.15248954,62.47082035
2020-02-12,66.81,53806821143.7,805370770,65.018626,63.31425224
2020-02-13,64.5,51946414665.0,805370770,62.77056395,61.12512004
2020-02-14,62.18,50077954478.6,805370770,60.51277002,58.92651107
2020-02-17,63.88,51447084787.6,805370770,62.16718798,60.53756074
2020-02-18,65.09,52421583419.3,805370770,63.3447443,61.68424904
2020-02-19,62.13,50037685940.1,805370770,60.46411067,58.87912725
2020-02-20,62.97,50714197386.9,805370770,61.28158778,59.67517533
2020-02-21,64.82,52204133311.4,805370770,63.0819838,61.42837645
2020-02-24,63.48,51124936479.6,805370770,61.77791317,60.15849023
2020-02-25,67.15,54080647205.5,805370770,65.3495096,63.63646218
2020-02-26,61.4,49449765278.0,805370770,59.75368413,58.18732357
2020-02-27,61.5,49530302355.0,805370770,58.2820912,58.2820912
2020-02-28,58.34,46985330721.8,805370770,55.28743415,55.28743415
2020-03-02,57.98,46695397244.6,805370770,54.94627069,54.94627069
2020-03-03,59.9,48241709123.0,805370770,56.76580915,56.76580915
2020-03-04,57.62,46405463767.4,805370770,54.60510723,54.60510723
2020-03-05,58.65,47234995660.5,805370770,55.5812138,55.5812138
2020-03-06,58.2,46872578814.0,805370770,55.15475948,55.15475948
2020-03-09,54.55,43932975503.5,805370770,51.69574105,51.69574105
2020-03-10,56.8,45745059736.0,805370770,53.82801268,53.82801268
2020-03-11,55.4,44617540658.0,805370770,52.50126589,52.50126589
2020-03-12,53.96,43457806749.2,805370770,51.13661205,51.13661205
2020-03-13,53.8,43328947426.0,805370770,50.98498385,50.98498385
2020-03-16,49.3,39704778961.0,805370770,46.72044059,46.72044059
2020-03-17,49.28,39688671545.6,805370770,46.70148706,46.70148706
2020-03-18,48.99,39455114022.3,805370770,46.42666094,46.42666094
2020-03-19,48.31,38907461898.7,805370770,45.78224107,45.78224107
2020-03-20,47.74,38448400559.8,805370770,45.24206559,45.24206559
2020-03-23,43.22,34808124679.4,805370770,40.95856881,40.95856881
2020-03-24,43.12,34727587602.4,805370770,40.86380118,40.86380118
2020-03-25,45.86,36934303512.2,805370770,43.46043418,43.46043418
2020-03-26,45.0,36241684650.0,805370770,42.64543258,42.64543258
2020-03-27,44.44,35790677018.8,805370770,42.11473387,42.11473387
2020-03-30,42.9,34550406033.0,805370770,40.6553124,40.6553124
2020-03-31,42.5,34228257725.0,805370770,40.27624189,40.27624189
2020-04-01,45.11,36330275434.7,805370770,42.74967698,42.74967698
2020-04-02,48.11,38746387744.7,805370770,45.59270581,45.59270581
2020-04-03,48.46,39028267514.2,805370770,45.92439251,45.92439251
2020-04-07,50.24,40461827484.8,805370770,47.61125629,47.61125629
2020-04-08,49.0,39463167730.0,805370770,46.4361377,46.4361377
2020-04-09,49.0,39463167730.0,805370770,46.4361377,46.4361377
2020-04-10,48.01,38665850667.7,805370770,45.49793819,45.49793819
2020-04-13,45.65,36765175650.5,805370770,43.26142217,43.26142217
2020-04-14,49.03,39487328853.1,805370770,46.46456799,46.46456799
2020-04-15,49.5,39865853115.0,805370770,46.90997584,46.90997584
2020-04-16,50.72,40848405454.4,805370770,48.0661409,48.0661409
2020-04-17,51.43,41420218701.1,805370770,48.73899106,48.73899106
2020-04-20,51.82,41734313301.4,805370770,49.10858481,49.10858481
2020-04-21,50.99,41065855562.3,805370770,48.3220135,48.3220135
2020-04-22,51.63,41581292855.1,805370770,48.92852632,48.92852632
2020-04-23,51.0,41073909270.0,805370770,48.33149026,48.33149026
2020-04-24,51.03,41098070393.1,805370770,48.35992055,48.35992055
2020-04-27,51.03,41098070393.1,805370770,52.9772835,48.35992055
2020-04-28,51.0,41073909270.0,805370770,52.94613872,48.33149026
2020-04-29,50.58,40735653546.6,805370770,52.51011169,47.93346622
2020-04-30,54.81,44142371903.7,805370770,56.90152673,51.94213689
2020-05-06,55.54,44730292565.8,805370770,57.65938322,52.63394057
2020-05-07,54.51,43900760672.7,805370770,56.59007885,51.657834
2020-05-08,55.6,44778614812.0,805370770,57.7216728,52.69080115
2020-05-11,55.2,44456466504.0,805370770,57.30640896,52.31173064
2020-05-12,55.98,45084655704.6,805370770,58.11617344,53.05091813
2020-05-13,55.24,44488681334.8,805370770,57.34793535,52.34963769
2020-05-14,53.8,43328947426.0,805370770,55.85298555,50.98498385
2020-05-15,53.29,42918208333.3,805370770,55.32352416,50.50166894
2020-05-18,52.77,42499415532.9,805370770,54.78368118,50.00887728
2020-05-19,53.9,43409484503.0,805370770,55.95680151,51.07975147
2020-05-20,56.97,45881972766.9,805370770,59.14395143,53.98911765
2020-05-21,57.9,46630967583.0,805370770,60.10943984,54.87045659
2020-05-22,55.97,45076601996.9,805370770,58.10579184,53.04144137
2020-05-25,56.0,45100763120.0,805370770,58.13693663,53.06987166
2020-05-26,58.69,47267210491.3,805370770,60.92958591,55.61912085
2020-05-27,59.72,48096742384.4,805370770,61.99889028,56.59522742
2020-05-28,59.08,47581305091.6,805370770,61.33446815,55.9887146
2020-05-29,59.3,47758486661.0,805370770,61.56286325,56.19720338
2020-06-01,60.1,48402783277.0,805370770,62.39339092,56.95534441
2020-06-02,59.74,48112849799.8,805370770,62.01965347,56.61418095
2020-06-03,61.13,49232315170.1,805370770,63.46269529,57.93145098
2020-06-04,63.85,51422923664.5,805370770,66.28648935,60.50913046
2020-06-05,64.06,51592051526.2,805370770,66.50450287,60.70814247
2020-06-08,63.45,51100775356.5,805370770,65.87122552,60.13005994
2020-06-09,64.82,52204133311.4,805370770,67.29350415,61.42837645
2020-06-10,64.46,51914199834.2,805370770,66.9197667,61.08721299
2020-06-11,63.0,50738358510.0,805370770,65.40405371,59.70360562
2020-06-12,61.9,49852450663.0,805370770,64.26207817,58.66116171
2020-06-15,59.37,47814862614.9,805370770,61.63553442,56.26354072
2020-06-16,60.85,49006811354.5,805370770,63.17201061,57.66610162
2020-06-17,59.45,47879292276.5,805370770,61.71858719,56.33935483
2020-06-18,60.52,48741039000.4,805370770,62.82941794,57.35336844
2020-06-19,63.55,51181312433.5,805370770,65.97504148,60.22482757
2020-06-22,63.86,51430977372.2,805370770,66.29687095,60.51860722
2020-06-23,65.96,53122255989.2,805370770,68.47700607,62.50872741
2020-06-24,66.46,53524941374.2,805370770,68.99608587,62.98256555
2020-06-29,65.87,53049772619.9,805370770,68.38357171,62.42343654
2020-06-30,65.8,52993396666.0,805370770,68.31090054,62.3570992
2020-07-01,67.58,54426956636.6,805370770,70.1588246,64.04396298
2020-07-02,68.25,54966555052.5,805370770,70.85439152,64.67890609
2020-07-03,68.95,55530314591.5,805370770,71.58110323,65.34227948
2020-07-06,70.5,56778639285.0,805370770,73.19025058,66.81117772
2020-07-07,76.59,61683347274.3,805370770,79.51264244,72.58252626
2020-07-08,76.0,61208178520.0,805370770,78.90012828,72.02339725
2020-07-09,75.88,61111534027.6,805370770,78.77554913,71.9096761
2020-07-10,74.1,59677974057.0,805370770,76.92762508,70.22281232
2020-07-13,76.5,61610863905.0,805370770,79.41920808,72.49723539
2020-07-14,76.82,61868582551.4,805370770,79.75141914,72.8004918
2020-07-15,78.1,62899457137.0,805370770,81.08026341,74.01351744
2020-07-16,72.23,58171930717.1,805370770,74.98626666,68.45065768
2020-07-17,75.01,60410861457.7,805370770,77.8723503,71.08519774
2020-07-20,73.9,59516899903.0,805370770,76.71999316,70.03327707
2020-07-21,76.19,61361198966.3,805370770,79.09737861,72.20345575
2020-07-22,76.58,61675293566.6,805370770,79.50226084,72.5730495
2020-07-23,77.3,62255160521.0,805370770,80.24973574,73.25537642
2020-07-24,69.57,56029644468.9,805370770,72.22476217,65.92983878
2020-07-27,66.8,53798767436.0,805370770,69.34906012,63.30477548
2020-07-28,69.58,56037698176.6,805370770,72.23514376,65.93931554
2020-07-29,71.15,57302130285.5,805370770,73.86505431,67.4271673
2020-07-30,73.99,59589383272.3,805370770,76.81342752,70.11856793
2020-07-31,79.86,64316909692.2,805370770,82.90742427,75.68142769
2020-08-03,79.86,64316909692.2,805370770,82.90742427,75.68142769
2020-08-04,81.8,65879328986.0,805370770,84.92145386,77.51991968
2020-08-05,81.75,65839060447.5,805370770,84.86954588,77.47253586
2020-08-06,83.0,66845773910.0,805370770,86.16724536,78.65713121
2020-08-07,83.2,67006848064.0,805370770,86.37487728,78.84666647
2020-08-10,83.18,66990740648.6,805370770,86.35411409,78.82771294
2020-08-11,81.99,66032349432.3,805370770,85.11870418,77.69997817
2020-08-12,77.81,62665899613.7,805370770,80.77919713,73.73869132
2020-08-13,78.05,62859188598.5,805370770,81.02835543,73.96613363
2020-08-14,80.29,64663219123.3,805370770,83.35383289,76.08892849
2020-08-17,80.08,64494091261.6,805370770,83.13581938,75.88991647
2020-08-18,79.58,64091405876.6,805370770,82.61673959,75.41607833
2020-08-19,75.78,61030996950.6,805370770,78.67173318,71.81490847
2020-08-20,73.88,59500792487.6,805370770,76.69922997,70.01432354
2020-08-21,74.5,65173925876.5,874817797,84.01215715,76.68987491
2020-08-24,76.74,67133517741.78,874817797,86.53816026,78.99571813
2020-08-25,78.2,68410751725.4,874817797,87.4479801,80.49863379
2020-08-26,79.35,69416792191.95,874817797,88.7339798,81.68243723
2020-08-27,79.37,69434288547.89,874817797,88.75634502,81.70302512
2020-08-28,80.5,70422832658.5,874817797,90.01997951,82.86624067
2020-08-31,78.21,68419499903.37,874817797,87.4591627,80.50892774
2020-09-01,83.4,72959804269.8,874817797,93.26293529,85.85148412
2020-09-02,86.45,75627998550.65,874817797,96.67363017,88.99113672
2020-09-03,87.2,76284111898.4,874817797,97.51232563,89.76318244
2020-09-04,85.92,75164345118.24,874817797,96.08095204,88.44555774
2020-09-07,83.0,72609877151.0,874817797,92.81563105,85.43972641
