date,股票代码,open,close,high,low,volume,amount,amplitude_pct,pct_chg,change,turnover_rate
2019-03-29,300014,9.99,10.91,10.98,9.99,320561,768508912.0,10.0,10.2,1.01,3.91
2019-04-01,300014,11.35,12.2,12.2,11.35,423682,1111919200.0,7.79,11.82,1.29,5.17
2019-04-02,300014,12.82,13.11,13.43,12.51,467410,1330380688.0,7.54,7.46,0.91,5.71
2019-04-03,300014,12.88,13.0,13.39,12.72,256259,725244416.0,5.11,-0.84,-0.11,3.13
2019-04-04,300014,12.92,12.88,13.37,12.77,235673,668612256.0,4.62,-0.92,-0.12,2.88
2019-04-08,300014,13.13,11.92,13.24,11.68,403580,1081830768.0,12.11,-7.45,-0.96,4.93
2019-04-09,300014,12.02,12.02,12.41,11.82,215309,575657520.0,4.95,0.84,0.1,2.63
2019-04-10,300014,12.69,13.42,13.42,12.37,468550,1333208400.0,8.74,11.65,1.4,5.72
2019-04-11,300014,13.86,13.08,13.98,12.93,284026,823013408.0,7.82,-2.53,-0.34,3.47
2019-04-12,300014,12.95,12.67,13.06,12.55,189767,530924464.0,3.9,-3.13,-0.41,2.32
2019-04-15,300014,12.95,12.08,13.02,12.06,240444,659318160.0,7.58,-4.66,-0.59,2.93
2019-04-16,300014,12.23,12.51,12.64,12.08,207899,567193776.0,4.64,3.56,0.43,2.54
2019-04-17,300014,12.77,13.61,13.72,12.71,347974,1010321600.0,8.07,8.79,1.1,4.25
2019-04-18,300014,13.36,13.12,13.48,13.06,165454,475308912.0,3.09,-3.6,-0.49,2.02
2019-04-19,300014,13.15,13.14,13.34,12.72,143574,408423824.0,4.73,0.15,0.02,1.75
2019-04-22,300014,13.12,12.85,13.37,12.79,131459,373178528.0,4.41,-2.21,-0.29,1.6
2019-04-23,300014,12.88,12.71,13.0,12.46,108377,301903856.0,4.2,-1.09,-0.14,1.32
2019-04-24,300014,12.77,12.82,12.87,12.11,155545,425958096.0,5.98,0.87,0.11,1.9
2019-04-25,300014,12.7,12.29,12.82,12.2,121966,333962224.0,4.84,-4.13,-0.53,1.49
2019-04-26,300014,12.33,12.39,12.51,12.08,98929,268475248.0,3.5,0.81,0.1,1.21
2019-04-29,300014,12.55,12.0,12.94,11.5,184340,498574032.0,11.62,-3.15,-0.39,2.25
2019-04-30,300014,12.1,11.63,12.21,11.5,152416,395935360.0,5.92,-3.08,-0.37,1.86
2019-05-06,300014,11.21,10.74,11.37,10.58,234679,576059856.0,6.79,-7.65,-0.89,2.86
2019-05-07,300014,10.95,11.69,11.96,10.95,228052,582410048.0,9.4,8.85,0.95,2.78
2019-05-08,300014,11.29,11.1,11.59,11.03,172932,434790832.0,4.79,-5.05,-0.59,2.11
2019-05-09,300014,11.0,10.76,11.24,10.68,141049,342568864.0,5.05,-3.06,-0.34,1.72
2019-05-10,300014,11.08,12.02,12.02,11.07,288588,740431712.0,8.83,11.71,1.26,3.52
2019-05-13,300014,11.77,11.87,12.03,11.67,154229,402348768.0,3.0,-1.25,-0.15,1.88
2019-05-14,300014,11.67,11.73,12.01,11.67,144061,376240640.0,2.86,-1.18,-0.14,1.76
2019-05-15,300014,12.03,12.52,12.71,12.02,226409,617385936.0,5.88,6.73,0.79,2.76
2019-05-16,300014,12.92,12.55,13.01,12.26,171079,472791472.0,5.99,0.24,0.03,2.09
2019-05-17,300014,12.61,11.85,12.61,11.77,179574,476632528.0,6.69,-5.58,-0.7,2.19
2019-05-20,300014,11.85,11.45,12.02,11.08,201131,510522432.0,7.93,-3.38,-0.4,2.46
2019-05-21,300014,11.51,11.59,11.78,11.09,189115,478649888.0,6.03,1.22,0.14,2.31
2019-05-22,300014,11.44,11.25,11.5,11.14,118283,297343968.0,3.11,-2.93,-0.34,1.44
2019-05-23,300014,11.11,10.53,11.23,10.29,233474,557270528.0,8.36,-6.4,-0.72,2.85
2019-05-24,300014,10.57,10.32,10.71,9.97,235781,542411680.0,7.03,-1.99,-0.21,2.88
2019-05-27,300014,10.3,11.38,11.48,10.11,321183,780946656.0,13.28,10.27,1.06,3.92
2019-05-28,300014,11.24,11.08,11.34,11.0,171075,425002864.0,2.99,-2.64,-0.3,2.09
2019-05-29,300014,11.07,11.17,11.34,11.02,118164,294526288.0,2.89,0.81,0.09,1.44
2019-05-30,300014,11.09,11.27,11.29,10.74,136033,335342128.0,4.92,0.9,0.1,1.66
2019-05-31,300014,11.28,11.13,11.31,11.04,97362,242153076.0,2.4,-1.24,-0.14,1.19
2019-06-03,300014,11.11,10.84,11.35,10.71,133410,326840752.0,5.75,-2.61,-0.29,1.63
2019-06-04,300014,10.82,10.91,11.09,10.77,83272,203198513.0,2.95,0.65,0.07,1.02
2019-06-05,300014,11.18,10.86,11.23,10.75,93043,227098530.0,4.4,-0.46,-0.05,1.14
2019-06-06,300014,10.72,10.28,10.82,10.08,140817,330549568.0,6.81,-5.34,-0.58,1.72
2019-06-10,300014,10.48,10.71,10.84,10.43,153731,367359104.0,3.99,4.18,0.43,1.88
2019-06-11,300014,10.69,11.17,11.29,10.62,173676,428344032.0,6.26,4.3,0.46,2.12
2019-06-12,300014,11.26,11.27,11.64,11.14,160479,406748096.0,4.48,0.9,0.1,1.96
2019-06-13,300014,11.29,11.66,11.82,11.15,161472,411107472.0,5.94,3.46,0.39,1.97
2019-06-14,300014,11.67,10.84,11.75,10.75,183753,455479472.0,8.58,-7.03,-0.82,2.24
2019-06-17,300014,10.71,11.09,11.16,10.68,125937,310093776.0,4.43,2.31,0.25,1.54
2019-06-18,300014,11.11,11.03,11.16,10.93,52910,130469031.0,2.07,-0.54,-0.06,0.65
2019-06-19,300014,11.57,11.35,11.9,11.35,167741,430685328.0,4.99,2.9,0.32,2.05
2019-06-20,300014,11.43,11.86,12.01,11.35,204668,532405104.0,5.81,4.49,0.51,2.5
2019-06-21,300014,12.22,12.08,12.42,11.83,227301,607159568.0,4.97,1.85,0.22,2.77
2019-06-24,300014,12.09,11.8,12.16,11.65,139055,364089760.0,4.22,-2.32,-0.28,1.7
2019-06-25,300014,11.82,12.33,12.39,11.7,230520,612564640.0,5.85,4.49,0.53,2.81
2019-06-26,300014,12.33,13.48,13.69,12.08,390409,1114025456.0,13.06,9.33,1.15,4.77
2019-06-27,300014,13.62,14.11,14.53,13.5,355040,1072418144.0,7.64,4.67,0.63,4.33
2019-06-28,300014,14.1,14.11,14.36,13.69,194897,590068016.0,4.75,0.0,0.0,2.38
2019-07-01,300014,14.5,15.02,15.38,14.5,299649,959290960.0,6.24,6.45,0.91,3.66
2019-07-02,300014,14.83,15.08,15.54,14.76,233031,752164528.0,5.19,0.4,0.06,2.84
2019-07-03,300014,15.0,14.84,15.21,14.71,154977,494199024.0,3.32,-1.59,-0.24,1.89
2019-07-04,300014,14.99,14.56,15.03,14.41,232465,732400928.0,4.18,-1.89,-0.28,2.84
2019-07-05,300014,14.74,14.79,15.23,14.61,216010,688433424.0,4.26,1.58,0.23,2.64
2019-07-08,300014,15.04,14.42,15.19,14.27,213853,672158576.0,6.22,-2.5,-0.37,2.61
2019-07-09,300014,14.54,14.78,15.08,14.27,185306,585336432.0,5.62,2.5,0.36,2.26
2019-07-10,300014,14.82,14.34,14.92,14.19,155253,482548976.0,4.94,-2.98,-0.44,1.9
2019-07-11,300014,14.61,14.37,14.86,14.27,115623,360759424.0,4.11,0.21,0.03,1.41
2019-07-12,300014,14.53,14.84,15.14,14.29,189099,599172560.0,5.92,3.27,0.47,2.31
2019-07-15,300014,14.67,14.78,14.86,14.19,171767,538000384.0,4.51,-0.4,-0.06,2.1
2019-07-16,300014,14.64,14.4,14.69,14.21,159610,494629616.0,3.25,-2.57,-0.38,1.95
2019-07-17,300014,14.47,14.46,14.65,14.29,106047,330366560.0,2.5,0.42,0.06,1.29
2019-07-18,300014,14.39,14.27,14.53,14.16,73309,226390370.0,2.56,-1.31,-0.19,0.89
2019-07-19,300014,14.32,14.31,14.83,14.26,149633,467308288.0,3.99,0.28,0.04,1.83
2019-07-22,300014,14.29,13.85,14.29,13.61,162920,491014912.0,4.75,-3.21,-0.46,1.99
2019-07-23,300014,13.93,14.47,14.7,13.91,222640,690572496.0,5.7,4.48,0.62,2.72
2019-07-24,300014,14.61,14.48,14.8,14.32,175881,550534992.0,3.32,0.07,0.01,2.15
2019-07-25,300014,14.5,14.34,14.54,13.76,251429,766164560.0,5.39,-0.97,-0.14,3.07
2019-07-26,300014,14.28,14.19,14.34,13.99,113776,347930064.0,2.44,-1.05,-0.15,1.39
2019-07-29,300014,14.27,14.06,14.32,13.78,115282,348975968.0,3.81,-0.92,-0.13,1.41
2019-07-30,300014,14.17,15.27,15.34,14.17,317452,1014214432.0,8.32,8.61,1.21,3.88
2019-07-31,300014,15.23,14.69,15.33,14.56,213271,679240368.0,5.04,-3.8,-0.58,2.6
2019-08-01,300014,14.56,14.46,14.74,14.3,147091,458531360.0,3.0,-1.57,-0.23,1.8
2019-08-02,300014,13.88,13.85,14.12,13.44,234044,697898096.0,4.7,-4.22,-0.61,2.86
2019-08-05,300014,13.72,13.5,14.14,13.49,128844,384848592.0,4.69,-2.53,-0.35,1.57
2019-08-06,300014,13.29,13.71,13.93,12.85,206841,599988752.0,8.0,1.56,0.21,2.53
2019-08-07,300014,13.89,13.42,13.91,13.39,99148,292671712.0,3.79,-2.12,-0.29,1.21
2019-08-08,300014,13.61,13.62,13.68,13.38,90228,264875834.0,2.24,1.49,0.2,1.1
2019-08-09,300014,13.72,13.65,14.19,13.46,126082,377279696.0,5.36,0.22,0.03,1.54
2019-08-12,300014,13.69,13.91,13.92,13.48,89468,265799049.0,3.22,1.9,0.26,1.09
2019-08-13,300014,13.74,14.09,14.47,13.68,131825,401971824.0,5.68,1.29,0.18,1.61
2019-08-14,300014,14.46,14.72,15.0,14.36,203574,641119840.0,4.54,4.47,0.63,2.49
2019-08-15,300014,14.33,14.77,14.8,14.28,141088,441470704.0,3.53,0.34,0.05,1.72
2019-08-16,300014,15.03,15.94,16.31,15.03,400273,1340422672.0,8.67,7.92,1.17,4.89
2019-08-19,300014,15.98,16.07,16.27,15.77,306603,1046354704.0,3.14,0.82,0.13,3.74
2019-08-20,300014,15.66,15.07,15.66,14.91,396671,1298074608.0,4.67,-6.22,-1.0,4.84
2019-08-21,300014,15.19,15.4,15.67,15.03,198565,652347056.0,4.25,2.19,0.33,2.42
2019-08-22,300014,15.71,15.79,16.19,15.71,188112,637671664.0,3.12,2.53,0.39,2.3
2019-08-23,300014,15.92,16.5,16.94,15.64,284846,986229408.0,8.23,4.5,0.71,3.48
2019-08-26,300014,15.97,16.76,17.08,15.72,220184,771466736.0,8.24,1.58,0.26,2.69
2019-08-27,300014,16.76,16.69,16.95,16.44,175185,620379392.0,3.04,-0.42,-0.07,2.14
2019-08-28,300014,16.58,16.34,16.59,16.03,144557,501130624.0,3.36,-2.1,-0.35,1.76
2019-08-29,300014,16.5,16.74,16.96,16.29,113971,402839504.0,4.1,2.45,0.4,1.39
2019-08-30,300014,16.74,17.02,17.36,16.5,165705,596274096.0,5.14,1.67,0.28,2.02
2019-09-02,300014,18.08,18.92,18.92,18.07,161445,630871648.0,4.99,11.16,1.9,1.97
2019-09-03,300014,19.66,20.02,20.39,19.45,359746,1485384208.0,4.97,5.81,1.1,4.39
2019-09-04,300014,20.14,20.24,20.37,19.61,222004,924481536.0,3.8,1.1,0.22,2.71
2019-09-05,300014,20.13,19.53,20.29,19.47,290265,1196955280.0,4.05,-3.51,-0.71,3.54
2019-09-06,300014,19.53,19.55,19.92,19.26,166555,680249696.0,3.38,0.1,0.02,2.03
2019-09-09,300014,19.92,21.16,21.55,19.9,302302,1308436272.0,8.44,8.24,1.61,3.69
2019-09-10,300014,21.17,20.71,21.17,20.58,166026,717081696.0,2.79,-2.13,-0.45,2.03
2019-09-11,300014,20.97,21.0,21.82,20.76,195741,863335136.0,5.12,1.4,0.29,2.39
2019-09-12,300014,21.45,18.71,21.46,18.71,294409,1176648640.0,13.1,-10.9,-2.29,3.59
2019-09-16,300014,18.61,18.14,18.71,17.39,498967,1884692736.0,7.06,-3.05,-0.57,6.09
2019-09-17,300014,18.02,18.3,18.86,17.87,260834,1006866704.0,5.46,0.88,0.16,3.18
2019-09-18,300014,18.07,17.19,18.07,16.5,465111,1690735168.0,8.58,-6.07,-1.11,5.68
2019-09-19,300014,17.34,17.32,17.73,17.1,269271,987879328.0,3.66,0.76,0.13,3.29
2019-09-20,300014,17.45,16.44,17.45,15.87,568430,1984051376.0,9.12,-5.08,-0.88,6.94
2019-09-23,300014,16.05,14.61,16.08,14.61,446351,1435699152.0,8.94,-11.13,-1.83,5.45
2019-09-24,300014,13.87,14.87,15.27,13.87,646425,2023162528.0,9.58,1.78,0.26,7.89
2019-09-25,300014,14.65,14.33,14.69,14.04,425444,1317064576.0,4.37,-3.63,-0.54,5.19
2019-09-26,300014,14.49,14.52,14.76,13.71,474811,1471983472.0,7.33,1.33,0.19,5.8
2019-09-27,300014,14.59,14.63,14.81,14.08,332166,1037104080.0,5.03,0.76,0.11,4.06
2019-09-30,300014,14.53,14.08,14.53,13.99,217217,665281632.0,3.69,-3.76,-0.55,2.65
2019-10-08,300014,14.08,13.82,14.12,13.45,207414,621588208.0,4.76,-1.85,-0.26,2.53
2019-10-09,300014,14.66,15.4,15.4,14.57,540414,1732202448.0,6.01,11.43,1.58,6.6
2019-10-10,300014,15.66,16.28,16.65,15.45,605251,2075774192.0,7.79,5.71,0.88,7.39
2019-10-11,300014,16.08,15.65,16.25,15.52,441735,1491569120.0,4.48,-3.87,-0.63,5.39
2019-10-14,300014,15.97,15.6,16.12,15.48,369937,1246921792.0,4.09,-0.32,-0.05,4.52
2019-10-15,300014,15.57,15.98,15.98,15.16,344904,1150946768.0,5.26,2.44,0.38,4.21
2019-10-16,300014,15.9,16.53,17.23,15.78,459776,1616229360.0,9.07,3.44,0.55,5.61
2019-10-17,300014,16.56,16.26,16.85,16.2,262244,911251008.0,3.93,-1.63,-0.27,3.2
2019-10-18,300014,16.24,15.43,16.28,15.29,318707,1067944912.0,6.09,-5.1,-0.83,3.89
2019-10-21,300014,15.37,15.49,15.71,15.13,170393,562084272.0,3.76,0.39,0.06,2.08
2019-10-22,300014,15.52,15.55,15.61,15.3,136808,451903136.0,2.0,0.39,0.06,1.67
2019-10-23,300014,15.51,15.47,16.05,15.47,215627,724539648.0,3.73,-0.51,-0.08,2.63
2019-10-24,300014,15.61,15.53,15.84,15.24,162986,539662768.0,3.88,0.39,0.06,1.99
2019-10-25,300014,15.61,16.21,16.23,15.29,271429,913100896.0,6.05,4.38,0.68,3.31
2019-10-28,300014,15.93,16.6,16.81,15.82,373047,1300671552.0,6.11,2.41,0.39,4.55
2019-10-29,300014,16.51,17.03,17.95,16.48,484496,1761040752.0,8.86,2.59,0.43,5.91
2019-10-30,300014,17.16,17.75,18.02,17.09,422463,1566836192.0,5.46,4.23,0.72,5.16
2019-10-31,300014,18.6,17.51,18.7,17.29,466508,1771954720.0,7.94,-1.35,-0.24,5.7
2019-11-01,300014,17.71,18.24,18.24,17.51,302956,1140188512.0,4.17,4.17,0.73,3.7
2019-11-04,300014,17.61,17.4,18.05,16.93,528738,1946201424.0,6.14,-4.61,-0.84,6.45
2019-11-05,300014,17.64,19.33,19.33,17.64,625377,2451651728.0,9.71,11.09,1.93,7.63
2019-11-06,300014,19.77,19.21,19.89,18.87,533842,2165382960.0,5.28,-0.62,-0.12,6.52
2019-11-07,300014,19.24,18.68,19.34,18.44,405428,1602450528.0,4.69,-2.76,-0.53,4.95
2019-11-08,300014,18.68,18.64,19.07,18.46,278910,1095070224.0,3.27,-0.21,-0.04,3.41
2019-11-11,300014,18.76,18.67,19.4,18.5,276910,1098725344.0,4.83,0.16,0.03,3.38
2019-11-12,300014,18.61,18.12,18.74,17.49,282809,1072049824.0,6.7,-2.95,-0.55,3.45
2019-11-13,300014,18.19,18.85,19.09,17.98,258734,1010251824.0,6.13,4.03,0.73,3.16
2019-11-14,300014,19.03,18.82,19.32,18.74,212935,847777936.0,3.08,-0.16,-0.03,2.6
2019-11-15,300014,19.08,18.97,19.2,18.27,220838,871835184.0,4.94,0.8,0.15,2.7
2019-11-18,300014,19.12,18.61,19.17,18.29,186846,727609968.0,4.64,-1.9,-0.36,2.28
2019-11-19,300014,18.74,19.29,19.47,18.09,262833,1046530432.0,7.42,3.65,0.68,3.21
2019-11-20,300014,19.29,20.25,20.7,19.29,344373,1441756992.0,7.31,4.98,0.96,4.2
2019-11-21,300014,19.99,20.18,20.78,19.98,227808,964415920.0,3.95,-0.35,-0.07,2.78
2019-11-22,300014,20.45,19.91,20.97,19.58,312446,1315379312.0,6.89,-1.34,-0.27,3.81
2019-11-25,300014,20.09,20.09,20.16,18.84,230743,939597216.0,6.63,0.9,0.18,2.82
2019-11-26,300014,20.54,21.84,22.22,20.12,425531,1868377584.0,10.45,8.71,1.75,5.2
2019-11-27,300014,21.6,21.93,23.01,21.18,373958,1701400096.0,8.38,0.41,0.09,4.57
2019-11-28,300014,21.93,21.81,22.99,21.5,340749,1565234464.0,6.79,-0.55,-0.12,4.16
2019-11-29,300014,21.68,21.65,22.42,21.44,232608,1050859664.0,4.49,-0.73,-0.16,2.84
2019-12-02,300014,21.63,21.87,22.07,21.24,174407,783034064.0,3.83,1.02,0.22,2.13
2019-12-03,300014,21.97,23.46,23.5,21.71,334571,1565256080.0,8.18,7.27,1.59,4.08
2019-12-04,300014,23.08,23.63,23.69,23.08,228344,1097835040.0,2.6,0.72,0.17,2.79
2019-12-05,300014,23.58,23.38,24.5,23.37,282125,1381429152.0,4.78,-1.06,-0.25,3.44
2019-12-06,300014,23.54,24.17,24.33,23.24,218268,1067526304.0,4.66,3.38,0.79,2.66
2019-12-09,300014,24.42,24.39,24.66,23.72,218706,1083834960.0,3.89,0.91,0.22,2.67
2019-12-10,300014,24.3,24.32,24.63,24.01,151580,754486608.0,2.54,-0.29,-0.07,1.85
2019-12-11,300014,24.31,22.77,24.55,22.5,363751,1736620752.0,8.43,-6.37,-1.55,4.44
2019-12-12,300014,22.91,23.21,23.59,22.82,205033,979978480.0,3.38,1.93,0.44,2.5
2019-12-13,300014,23.45,25.72,25.72,23.42,432361,2213395440.0,9.91,10.81,2.51,5.28
2019-12-16,300014,26.39,27.57,28.25,25.97,422790,2308726800.0,8.86,7.19,1.85,5.16
2019-12-17,300014,27.51,27.73,27.84,26.72,292954,1626409696.0,4.06,0.58,0.16,3.58
2019-12-18,300014,27.32,26.57,27.44,26.32,335113,1819661312.0,4.04,-4.18,-1.16,4.09
2019-12-19,300014,26.16,26.65,26.96,26.16,199039,1078052928.0,3.01,0.3,0.08,2.43
2019-12-20,300014,27.21,25.97,27.45,25.8,242130,1307037792.0,6.19,-2.55,-0.68,2.96
2019-12-23,300014,25.79,25.97,26.64,25.63,193521,1030461376.0,3.89,0.0,0.0,2.36
2019-12-24,300014,25.79,26.63,27.28,25.19,294783,1578979600.0,8.05,2.54,0.66,3.6
2019-12-25,300014,25.6,25.5,25.66,24.62,400290,2069045712.0,3.91,-4.24,-1.13,4.89
2019-12-26,300014,25.43,25.37,26.17,24.98,239979,1254210736.0,4.67,-0.51,-0.13,2.93
2019-12-27,300014,25.47,23.63,25.57,23.59,480332,2390488608.0,7.8,-6.86,-1.74,5.86
2019-12-30,300014,23.24,24.04,24.24,23.22,240638,1183767280.0,4.32,1.74,0.41,2.94
2019-12-31,300014,24.24,24.48,24.95,23.97,227520,1141804752.0,4.08,1.83,0.44,2.78
2020-01-02,300014,24.81,24.63,25.02,24.02,228401,1147060400.0,4.08,0.61,0.15,2.79
2020-01-03,300014,24.14,23.39,24.43,23.08,409365,1984433136.0,5.48,-5.03,-1.24,5.0
2020-01-06,300014,23.6,25.39,25.82,23.59,474028,2425629392.0,9.53,8.55,2.0,5.79
2020-01-07,300014,25.4,25.15,25.64,24.56,294042,1504313808.0,4.25,-0.95,-0.24,3.59
2020-01-08,300014,24.83,24.7,25.56,24.48,221162,1129844672.0,4.29,-1.79,-0.45,2.7
2020-01-09,300014,24.86,25.42,25.77,24.66,279745,1454201424.0,4.49,2.91,0.72,3.42
2020-01-10,300014,25.76,26.42,26.76,25.35,319734,1702506912.0,5.55,3.93,1.0,3.9
2020-01-13,300014,26.46,26.94,27.73,26.46,237031,1304935792.0,4.81,1.97,0.52,2.89
2020-01-14,300014,27.27,27.23,27.85,26.87,281473,1568166960.0,3.64,1.08,0.29,3.44
2020-01-15,300014,26.87,26.91,27.01,26.16,193805,1049976656.0,3.12,-1.18,-0.32,2.37
2020-01-16,300014,26.78,27.12,27.36,26.59,157182,864108304.0,2.86,0.78,0.21,1.92
2020-01-17,300014,27.28,26.96,27.85,26.5,177737,987241952.0,4.98,-0.59,-0.16,2.17
2020-01-20,300014,27.34,29.81,29.85,27.34,407464,2403987552.0,9.31,10.57,2.85,4.97
2020-01-21,300014,29.71,29.55,30.05,29.13,201993,1211715824.0,3.09,-0.87,-0.26,2.47
2020-01-22,300014,29.55,31.07,31.82,28.76,321536,1976697984.0,10.36,5.14,1.52,3.93
2020-01-23,300014,30.44,29.81,31.49,29.13,257124,1565439072.0,7.6,-4.06,-1.26,3.14
2020-02-03,300014,26.64,26.64,28.21,26.64,371125,2038989344.0,5.27,-10.63,-3.17,4.53
2020-02-04,300014,28.07,29.22,29.47,27.29,315011,1837723920.0,8.18,9.68,2.58,3.85
2020-02-05,300014,30.07,29.31,31.59,29.13,361036,2220050480.0,8.42,0.31,0.09,4.41
2020-02-06,300014,28.24,30.99,31.38,28.09,347532,2092014800.0,11.22,5.73,1.68,4.24
2020-02-07,300014,30.97,30.19,30.97,29.84,206759,1262615088.0,3.65,-2.58,-0.8,2.52
2020-02-10,300014,30.44,32.97,33.05,30.2,290032,1879491824.0,9.44,9.21,2.78,3.54
