date,close_raw,total_mv,total_shares,pe_ttm,pe_static,pe_ex_post_ntm
2019-01-02,73.66,161684981684.0,2195017400,42.7748487,47.73643372,35.45484247931885
2019-01-03,73.83,162058134642.0,2195017400,42.87356882,47.84660469,35.536668751671336
2019-01-04,76.96,168928539104.0,2195017400,44.6911805,49.87504668,37.04323482498478
2019-01-07,77.42,169938247108.0,2195017400,44.95830554,50.17315637,37.264647091350334
2019-01-08,79.33,174130730342.0,2195017400,46.06745516,51.41095963,38.18398932778122
2019-01-09,77.98,171167456852.0,2195017400,45.28350124,50.53607251,37.5341924590997
2019-01-10,76.28,167435927272.0,2195017400,44.29630001,49.4343628,36.71592973557483
2019-01-11,75.29,165262860046.0,2195017400,43.72140047,48.79277891,36.23941203187505
2019-01-14,76.08,166996923792.0,2195017400,44.18015869,49.30474989,36.619663532807195
2019-01-15,77.37,169828496238.0,2195017400,44.92927021,50.14075314,37.24058054065842
2019-01-16,76.67,168291984058.0,2195017400,44.52277559,49.68710797,36.90364883097171
2019-01-17,76.66,168270033884.0,2195017400,44.51696852,49.68062732,36.89883552083333
2019-01-18,75.4,165504311960.0,2195017400,43.7852782,48.86406601,36.29235844339725
2019-01-21,75.24,165153109176.0,2195017400,43.69236514,48.76037568,36.21534548118314
2019-01-22,74.27,163023942298.0,2195017400,43.12907973,48.13175308,35.74845439776013
2019-01-23,75.44,165592112656.0,2195017400,43.80850646,48.88998859,36.31161168395077
2019-01-24,75.17,164999457958.0,2195017400,43.65171568,48.71501117,36.181652310214474
2019-01-25,77.44,169982147456.0,2195017400,44.96991968,50.18611766,37.274273711627096
2019-01-28,76.07,166974973618.0,2195017400,44.17435162,49.29826925,36.614850222668814
2019-01-29,76.68,168313934232.0,2195017400,44.52858265,49.69358861,36.90846214111009
2019-01-30,76.2,167260325880.0,2195017400,44.24984348,49.38251764,36.677423254467776
2019-01-31,76.12,167084724488.0,2195017400,44.20338695,49.33067247,36.63891677336073
2019-02-01,78.4,172089364160.0,2195017400,45.52739802,50.80825962,37.73635148491173
2019-02-11,81.0,177796409400.0,2195017400,47.0372352,52.49322741,38.98781212089094
2019-02-12,81.0,177796409400.0,2195017400,47.0372352,52.49322741,38.98781212089094
2019-02-13,81.7,179332921580.0,2195017400,47.44372982,52.94687259,39.32474383057765
2019-02-14,84.72,185961874128.0,2195017400,49.19746378,54.90402748,40.7783634923689
2019-02-15,82.42,180913334108.0,2195017400,47.86183858,53.41347905,39.67130216054113
2019-02-18,84.46,185391169604.0,2195017400,49.04648006,54.7355307,40.65321742877098
2019-02-19,82.29,180627981846.0,2195017400,47.78634672,53.32923066,39.60872912874217
2019-02-20,83.17,182559597158.0,2195017400,48.29736854,53.89952745,40.03230042091975
2019-02-21,83.33,182910799942.0,2195017400,48.39028159,54.00321778,40.10931338313386
2019-02-22,84.37,185193618038.0,2195017400,48.99421646,54.6772049,40.60989763752554
2019-02-25,91.32,200448988968.0,2195017400,53.03012739,59.18125342,43.95514818370075
2019-02-26,88.5,194259039900.0,2195017400,51.39253475,57.35371143,42.597794724677144
2019-02-27,86.05,188881247270.0,2195017400,49.96980356,55.76595332,41.41853374077365
2019-02-28,87.7,192503025980.0,2195017400,53.78957257,56.8352598,42.212729913606616
2019-03-01,90.03,197617416522.0,2195017400,55.21864559,58.34525017,43.334231175849524
2019-03-04,92.39,202797657586.0,2195017400,56.6661187,59.87468247,44.47017236850758
2019-03-05,92.6,203258611240.0,2195017400,56.79491927,60.01077603,44.571251881413595
2019-03-06,91.2,200185586880.0,2195017400,55.93624878,59.10348568,43.897388462040176
2019-03-07,87.89,192920079286.0,2195017400,53.90610642,56.95839206,42.304182806235865
2019-03-08,84.97,186510628478.0,2195017400,52.11516512,55.06604362,40.89869624582844
2019-03-11,87.92,192985929808.0,2195017400,53.9245065,56.977834,42.31862273665101
2019-03-12,91.07,199900234618.0,2195017400,55.8565151,59.01923729,43.834815430241214
2019-03-13,88.08,193337132592.0,2195017400,54.02264027,57.08152432,42.395635698865114
2019-03-14,88.95,195246797730.0,2195017400,54.55624265,57.64534047,42.81439368090432
2019-03-15,89.83,197178413042.0,2195017400,55.09597838,58.21563726,43.237964973081894
2019-03-18,89.28,195971153472.0,2195017400,54.75864355,57.85920177,42.97323291547091
2019-03-19,88.6,194478541640.0,2195017400,54.34157503,57.41851788,42.645927826060955
2019-03-20,87.17,191339666758.0,2195017400,53.46450446,56.4917856,41.957624476272386
2019-03-21,87.12,191229915888.0,2195017400,53.43383765,56.45938237,41.93355792558048
2019-03-22,86.58,190044606492.0,2195017400,53.10263618,56.10942752,41.67363917810788
2019-03-25,89.0,195356548600.0,2195017400,54.58690945,57.6777437,42.83846023159622
2019-03-26,85.3,187234984220.0,2195017400,52.31756602,55.27990491,41.05753548039503
2019-03-27,83.41,183086401334.0,2195017400,51.15836087,54.05506294,40.14781986424091
2019-03-28,83.2,182625447680.0,2195017400,51.02956029,53.91896939,40.0467403513349
2019-03-29,85.0,186576479000.0,2195017400,52.13356521,55.08548555,40.91313617624358
2019-04-01,86.35,189539752490.0,2195017400,52.96156889,55.96037268,44.543953824109586
2019-04-02,84.98,186532578652.0,2195017400,52.12129848,55.07252426,43.8372344640745
2019-04-03,84.48,185435069952.0,2195017400,51.81463045,54.74849199,43.579307690339064
2019-04-04,84.17,184754614558.0,2195017400,51.62449627,54.54759199,43.419393090623096
2019-04-08,82.29,180627981846.0,2195017400,50.47142448,53.32923066,42.44958842137786
2019-04-09,83.91,184183910034.0,2195017400,51.4650289,54.37909521,43.285271168280666
2019-04-10,82.24,180518230976.0,2195017400,50.44075768,53.29682743,42.423795744004316
2019-04-11,80.72,177181804528.0,2195017400,49.50848686,52.31176934,41.639698351848594
2019-04-12,81.98,179947526452.0,2195017400,50.2812903,53.12833066,42.289673821661886
2019-04-15,80.97,177730558878.0,2195017400,49.66182088,52.47378547,41.76866173871631
2019-04-16,82.27,180584081498.0,2195017400,50.45915776,53.31626937,42.43927135042844
2019-04-17,86.11,189012948314.0,2195017400,52.81436823,55.80483719,44.42014897271658
2019-04-18,84.65,185808222910.0,2195017400,51.91889758,54.85866297,43.66700279340911
2019-04-19,83.2,182625447680.0,2195017400,51.02956029,53.91896939,42.919015149576346
2019-04-22,81.23,178301263402.0,2195017400,49.82128825,52.64228225,41.902783661058734
2019-04-23,78.17,171584510158.0,2195017400,47.94447991,50.65920477,40.32427180579788
2019-04-24,79.78,175118488172.0,2195017400,48.93195097,51.70258868,41.154796017225976
2019-04-25,79.1,173625876340.0,2195017400,51.26190479,51.26190479,40.80401560494578
2019-04-26,79.35,174174630690.0,2195017400,51.42392093,51.42392093,40.9329789918135
2019-04-29,79.78,175118488172.0,2195017400,43.55183208,51.70258868,41.154796017225976
2019-04-30,79.76,175074587824.0,2195017400,43.54091409,51.68962739,41.14447894627656
2019-05-06,75.7,166162817180.0,2195017400,41.32456365,49.05848537,39.050113543544825
2019-05-07,75.85,166492069790.0,2195017400,41.40644852,49.15569505,39.12749157566546
2019-05-08,74.61,163770248214.0,2195017400,40.72953361,48.35209503,38.48783317680158
2019-05-09,72.7,159577764980.0,2195017400,39.68686628,47.11429176,37.50255290113222
2019-05-10,74.1,162650789340.0,2195017400,40.45112505,48.02158211,38.22474786759144
2019-05-13,71.59,157141295666.0,2195017400,39.08091825,46.39494013,36.929955463439555
2019-05-14,72.16,158392455584.0,2195017400,39.39208075,46.76433691,37.223991985497946
