date,open,high,low,close,vol,amount
2019-11-14,18.48,18.55,18.16,18.42,123049,330656128.0
2019-11-15,18.44,18.8,17.94,17.99,167508,451787376.0
2019-11-18,17.68,18.55,17.59,18.55,161803,430057264.0
2019-11-19,18.29,19.98,18.25,19.89,381736,1084931872.0
2019-11-20,20.05,20.25,19.63,19.78,285964,827589120.0
2019-11-21,19.98,20.12,19.44,19.49,152302,436393616.0
2019-11-22,20.07,20.64,19.15,19.33,333659,964703792.0
2019-11-25,19.44,19.75,19.05,19.15,213204,601093872.0
2019-11-26,19.13,20.21,18.75,20.21,391346,1117529088.0
2019-11-27,20.01,21.22,19.76,20.75,463847,1382218416.0
2019-11-28,20.49,21.0,20.2,20.42,287415,855480864.0
2019-11-29,20.42,20.86,20.02,20.65,231071,683677136.0
2019-12-02,20.56,20.75,20.04,20.28,175199,515403072.0
2019-12-03,20.13,20.55,19.85,20.47,202715,594978768.0
2019-12-04,20.19,21.0,20.15,20.71,282046,845916912.0
2019-12-05,20.62,21.15,20.25,20.89,370486,1107430416.0
2019-12-06,20.72,21.08,20.28,20.35,247843,736295648.0
2019-12-09,20.22,20.22,18.82,18.99,529040,1495751456.0
2019-12-10,18.82,19.27,18.69,19.12,248016,689370432.0
2019-12-11,19.12,19.12,18.72,18.99,174453,482254944.0
2019-12-12,19.13,19.4,18.82,18.89,183677,511430528.0
2019-12-13,18.82,19.24,18.52,18.99,470772,1296037232.0
2019-12-16,18.99,19.09,18.67,18.92,324164,891466496.0
2019-12-17,18.79,20.7,18.75,20.02,668244,1930420992.0
2019-12-26,22.55,22.55,22.13,22.55,149294,401527344.0
2019-12-27,23.65,25.17,23.15,24.12,850312,2423834896.0
2019-12-30,23.55,24.7,23.44,24.05,407722,1161099008.0
2019-12-31,23.9,26.18,23.9,25.83,576782,1723139760.0
2020-01-02,25.65,26.7,25.05,26.34,563820,1704146496.0
2020-01-03,25.45,27.49,25.29,26.6,816079,2497391760.0
2020-01-06,26.79,29.63,26.78,28.33,917110,2979370288.0
2020-01-07,27.83,28.25,27.37,27.86,595271,1908425680.0
2020-01-08,27.87,29.24,27.05,27.59,720381,2337766640.0
2020-01-09,27.89,28.09,26.84,27.18,497980,1579685984.0
2020-01-10,27.06,28.09,26.73,27.65,421068,1339099424.0
2020-01-13,27.65,28.24,27.03,27.66,440911,1407737872.0
2020-01-14,28.45,30.86,28.45,30.43,1043619,3597620944.0
2020-01-15,29.75,30.15,28.3,28.72,749073,2503255296.0
2020-01-16,28.71,29.3,28.04,28.41,426795,1404240576.0
2020-01-17,28.5,28.82,27.42,27.88,365419,1181613376.0
2020-01-20,27.85,28.78,27.34,28.23,325047,1057575120.0
2020-01-21,27.6,28.04,27.26,27.4,300143,956420016.0
2020-01-22,27.15,28.7,27.13,28.21,506229,1645055552.0
2020-01-23,27.8,28.6,25.6,26.47,517992,1630583632.0
2020-02-03,23.39,23.39,23.39,23.39,47242,131049308.0
2020-02-04,20.62,25.25,20.62,24.65,1625523,4299803392.0
2020-02-05,24.4,26.06,23.65,23.71,1086142,3168042000.0
2020-02-06,22.0,24.2,22.0,23.8,855350,2345548288.0
2020-02-07,23.35,23.81,22.43,23.12,538923,1477733184.0
2020-02-10,22.97,24.94,22.73,24.17,953548,2698546192.0
2020-02-11,24.36,24.42,23.31,23.58,614381,1728476704.0
2020-02-12,23.54,26.37,23.33,26.37,717883,2162212640.0
2020-02-13,29.35,29.44,28.15,29.44,1822495,6119104512.0
2020-02-14,29.59,32.65,29.23,32.03,1657862,5828959232.0
2020-02-17,31.51,33.33,31.15,33.06,1058283,3848129328.0
2020-02-18,32.55,32.95,30.92,31.75,898393,3265065360.0
2020-02-19,32.95,33.51,30.08,30.25,1068225,3825812560.0
2020-02-20,30.83,32.49,30.45,31.87,978580,3511578144.0
2020-02-21,31.88,32.65,31.3,32.01,799641,2907632000.0
2020-02-24,30.7,31.25,29.07,30.54,947251,3271867104.0
2020-02-25,29.6,34.03,29.42,33.8,1265404,4615227392.0
2020-02-26,32.66,33.59,31.0,31.53,912080,3330703648.0
2020-02-27,31.97,31.97,30.01,30.45,458834,1605695504.0
2020-02-28,27.65,29.64,26.97,27.37,785663,2534700704.0
2020-03-02,27.85,28.66,26.37,28.41,560306,1799336400.0
2020-03-03,29.03,30.45,28.87,29.25,515017,1750233712.0
2020-03-04,28.75,30.45,28.75,30.02,464221,1581057648.0
2020-03-05,30.17,30.44,28.96,29.8,335626,1143148032.0
2020-03-06,29.33,31.91,29.21,30.54,512513,1807257760.0
2020-03-09,29.48,29.95,27.05,27.44,695254,2253626048.0
2020-03-10,26.87,28.16,25.94,28.09,454763,1438574672.0
2020-03-11,28.09,28.7,27.4,27.65,363697,1179335536.0
2020-03-12,26.65,27.1,25.66,26.38,299191,918962976.0
2020-03-13,24.45,25.42,23.85,25.1,372045,1080070960.0
2020-03-16,25.15,25.36,22.26,22.78,454880,1275899216.0
2020-03-17,22.76,23.25,20.75,21.45,685243,1776185312.0
2020-03-18,21.79,22.33,20.44,20.44,560498,1443737056.0
2020-03-19,20.4,20.66,18.25,19.11,748553,1766038992.0
2020-03-20,19.64,19.79,18.33,18.87,506251,1182417440.0
2020-03-23,17.75,17.85,16.55,16.55,628729,1333932400.0
2020-03-24,17.06,17.41,15.88,16.83,838035,1767716544.0
2020-03-25,17.34,18.36,17.15,17.88,804240,1782583952.0
2020-03-26,17.77,17.77,16.5,16.65,646765,1379695872.0
2020-03-27,17.1,17.14,15.93,15.98,537649,1112730336.0
2020-03-30,15.55,15.55,13.95,14.06,884529,1646977600.0
2020-03-31,14.31,14.83,13.71,14.1,741333,1380507776.0
2020-04-01,14.42,15.95,13.96,15.69,1255833,2472531008.0
2020-04-02,15.45,16.21,15.25,16.08,918104,1846398912.0
2020-04-03,16.14,16.75,15.55,15.73,734133,1498096784.0
2020-04-07,16.26,16.72,15.86,16.55,763110,1566670800.0
2020-04-08,16.27,16.65,15.93,16.3,623852,1283208832.0
2020-04-09,16.55,16.63,16.06,16.34,411833,852315680.0
2020-04-10,16.52,16.52,15.45,15.64,414390,840464032.0
2020-04-13,15.47,15.48,14.95,15.1,265042,517802704.0
2020-04-14,15.54,16.52,15.34,16.48,688929,1412081072.0
2020-04-15,16.25,16.59,15.63,15.64,746821,1519697360.0
2020-04-16,15.44,15.45,14.4,15.2,613306,1186329872.0
2020-04-17,15.36,15.97,15.15,15.24,642911,1275620736.0
2020-04-20,15.21,15.45,14.71,15.4,401646,779993648.0
2020-04-21,15.19,15.34,14.68,14.88,372109,716659824.0
2020-04-22,14.61,14.99,14.45,14.94,292455,559715920.0
2020-04-23,15.12,15.15,14.51,14.54,352307,672973616.0
2020-04-24,14.53,15.0,14.18,14.35,417932,792296976.0
2020-04-27,14.28,14.28,13.76,13.8,358804,657226544.0
2020-04-28,13.26,13.26,11.99,12.42,887327,1483691424.0
2020-04-29,12.05,12.36,10.83,11.2,1001857,1587134768.0
2020-04-30,11.15,12.41,11.15,12.21,757653,1231185552.0
2020-05-06,11.95,12.95,11.84,12.82,657003,1115968400.0
2020-05-07,12.95,13.25,12.66,12.7,547518,943238432.0
2020-05-08,12.98,14.41,12.4,14.41,748267,1331961776.0
2020-05-11,14.19,14.19,12.97,13.25,1119951,2002428288.0
2020-05-12,12.88,12.94,12.34,12.77,595252,1013331392.0
2020-05-13,12.45,14.48,12.36,14.1,1203333,2202165776.0
2020-05-14,13.88,14.45,13.68,13.73,772167,1419198224.0
2020-05-15,13.85,14.24,13.29,13.7,710145,1286382688.0
2020-05-18,13.52,13.54,12.83,12.93,555210,971222400.0
2020-05-19,12.55,13.61,12.48,13.1,548609,957211408.0
2020-05-20,13.1,13.83,13.1,13.38,694528,1242156272.0
2020-05-21,13.21,13.25,12.26,12.38,664728,1128485632.0
2020-05-22,12.33,12.34,11.66,11.99,369536,603790352.0
2020-05-25,11.95,12.25,11.71,11.91,217428,353791248.0
2020-05-26,12.09,13.01,12.05,12.91,580249,980749696.0
2020-05-27,12.98,13.43,12.66,12.72,528007,918624128.0
2020-05-28,12.89,14.0,12.64,13.73,1009827,1802218208.0
2020-05-29,14.27,15.54,14.15,15.54,1600562,3108901376.0
2020-06-01,16.45,17.53,15.65,17.53,1270069,2690320272.0
2020-06-02,18.51,19.63,17.55,18.65,1701618,3880870288.0
2020-06-03,18.77,19.28,17.42,17.93,1359238,3056499856.0
2020-06-04,18.31,20.16,18.14,19.65,1711921,4034510208.0
2020-06-05,19.35,19.7,18.48,18.65,1034798,2409035632.0
2020-06-08,18.75,19.7,18.21,18.75,831376,1932454384.0
2020-06-09,19.13,19.21,17.96,18.3,682312,1554400736.0
2020-06-10,18.31,18.63,17.84,18.0,661584,1487232064.0
2020-06-11,18.4,19.8,18.0,19.23,1232231,2847381152.0
2020-06-12,18.25,19.85,17.85,19.06,951895,2199680192.0
2020-06-15,18.83,21.4,18.38,21.28,1274771,3165012608.0
2020-06-16,20.86,22.6,20.54,21.54,1062701,2765322176.0
2020-06-17,21.42,22.63,20.51,21.0,995109,2571719344.0
2020-06-18,20.63,21.15,20.13,20.59,621708,1553936032.0
2020-06-19,20.55,20.96,20.14,20.74,605810,1509049456.0
2020-06-22,20.47,20.9,20.15,20.27,584422,1449312160.0
2020-06-23,20.43,22.09,20.27,21.83,906452,2317642608.0
2020-06-24,21.5,22.03,20.86,21.45,576186,1483444720.0
2020-06-29,21.1,21.35,18.87,18.87,811853,1949853232.0
2020-06-30,18.4,19.45,16.65,18.6,892609,2020719504.0
2020-07-01,18.45,19.55,16.83,17.71,1289989,2882224592.0
2020-07-02,17.68,18.09,16.76,17.72,801580,1763401312.0
2020-07-03,17.93,18.95,17.92,18.17,743194,1682686768.0
2020-07-06,18.04,19.57,17.77,19.45,1101647,2574043680.0
2020-07-07,20.17,21.83,20.17,21.46,1551111,3964492736.0
2020-07-08,21.29,22.37,20.3,22.31,1289724,3313205504.0
2020-07-09,22.08,23.49,21.65,22.45,1094466,2930372800.0
2020-07-10,22.35,25.13,21.75,24.37,1461243,4094058064.0
2020-07-13,24.56,27.24,23.4,27.24,1293037,3882014400.0
2020-07-14,25.85,26.81,25.05,25.33,1071379,3235758240.0
2020-07-15,25.13,25.82,22.93,24.15,825856,2370695408.0
2020-07-16,24.14,25.3,23.01,23.32,865798,2473826720.0
2020-07-17,23.35,24.55,23.03,24.35,662763,1872880544.0
2020-07-20,24.56,25.1,23.65,24.79,654591,1884848672.0
2020-07-21,24.91,25.3,21.88,22.39,1176442,3234388304.0
2020-07-22,21.9,22.9,21.83,22.44,646454,1726448528.0
2020-07-23,22.08,22.45,20.63,21.91,644465,1675040608.0
2020-07-24,21.74,22.11,19.82,20.4,678380,1710785152.0
2020-07-27,20.63,21.03,19.75,20.54,412112,1023977376.0
2020-07-28,20.94,22.0,20.94,21.41,542120,1400197712.0
2020-07-29,21.35,21.88,20.4,21.76,558567,1432286432.0
2020-07-30,21.84,21.93,20.66,20.79,526461,1337173408.0
2020-07-31,20.7,21.37,20.53,20.95,421161,1063727232.0
2020-08-03,21.11,21.63,20.9,21.39,481258,1232452592.0
2020-08-04,21.29,22.13,20.85,20.97,756930,1957580864.0
2020-08-05,20.63,21.03,19.77,20.88,572404,1415658400.0
2020-08-06,20.85,21.26,20.25,20.73,420709,1052400672.0
2020-08-07,20.4,20.78,19.61,20.08,418909,1026237584.0
2020-08-10,19.84,20.69,19.45,20.16,389160,947748208.0
2020-08-11,20.16,21.73,19.96,21.15,892621,2267926528.0
2020-08-12,22.11,23.7,21.45,23.7,1306750,3516775968.0
2020-08-13,23.55,24.1,22.42,22.52,922900,2535556752.0
2020-08-14,22.17,22.77,20.53,21.24,823080,2119121840.0
2020-08-17,20.27,21.08,19.33,20.97,746616,1840425728.0
2020-08-18,20.65,21.09,20.38,20.58,477369,1190812160.0
2020-08-19,20.45,22.1,19.75,21.36,818550,2079575936.0
2020-08-20,21.03,21.28,20.15,20.25,435458,1083765552.0
2020-08-21,20.53,20.62,19.95,20.03,295125,724950400.0
2020-08-24,20.03,20.41,19.5,20.16,293056,713850704.0
2020-08-25,20.2,20.35,19.43,19.45,365384,878841568.0
2020-08-26,19.3,19.3,17.38,17.7,660094,1491088256.0
2020-08-27,17.85,18.11,17.66,17.93,234494,522227200.0
2020-08-28,18.0,18.7,17.75,18.55,301214,679833728.0
2020-08-31,18.25,19.06,18.0,18.35,351577,803463472.0
2020-09-01,18.2,18.91,17.79,18.62,366417,832729344.0
2020-09-02,18.64,18.73,18.0,18.09,254848,576016896.0
2020-09-03,18.0,18.02,16.95,17.04,454163,983611328.0
2020-09-04,16.63,17.12,15.95,16.89,267205,559792096.0
2020-09-07,16.71,17.23,15.98,16.15,311066,651388128.0
2020-09-08,16.16,16.4,15.61,16.03,278382,566266560.0
2020-09-09,15.77,16.21,15.37,15.56,282518,567051152.0
2020-09-10,15.72,15.82,14.61,14.82,327545,638746992.0
2020-09-11,14.8,15.24,14.3,15.21,251016,482090640.0
2020-09-14,15.31,16.18,15.23,15.72,371390,748866656.0
2020-09-15,15.85,16.5,15.75,16.39,391806,804552160.0
2020-09-16,16.17,18.46,15.9,17.95,735601,1595114512.0
2020-09-17,17.65,18.93,17.56,18.49,747956,1695220048.0
2020-09-18,18.27,18.5,17.55,18.16,504747,1129982096.0
2020-09-21,18.63,18.93,17.65,17.9,404841,917290048.0
2020-09-22,17.53,17.53,16.9,16.97,420363,903067184.0
2020-09-23,17.26,17.33,16.52,16.97,248623,529015248.0
2020-09-24,16.25,16.6,15.98,16.03,286768,590496096.0
2020-09-25,16.3,16.38,15.93,15.96,170942,349854208.0
2020-09-28,16.13,16.14,15.55,15.56,154431,310874176.0
2020-09-29,16.01,16.74,15.98,16.0,326884,672534928.0
2020-09-30,15.65,16.09,14.66,15.53,367422,728154048.0
2020-10-09,16.18,17.52,15.86,16.41,577308,1207685568.0
2020-10-12,16.58,17.38,16.32,17.3,536321,1140441328.0
2020-10-13,17.25,17.43,16.8,17.25,303721,651554160.0
2020-10-14,17.23,17.23,16.28,16.41,338424,710984096.0
2020-10-15,16.45,18.43,16.45,18.05,897707,1979375024.0
2020-10-16,17.93,17.93,16.55,16.97,583337,1249445376.0
2020-10-19,16.83,16.99,16.15,16.15,365335,762686288.0
2020-10-20,15.74,16.43,14.98,16.38,559713,1115197440.0
