date,close_raw,total_mv,total_shares,pe_ttm,pe_static,pe_ex_post_ntm
2019-01-02,8.68,12599138048.0,1451513600,14.31202109,15.56163436,14.115845862277354
2019-01-03,8.49,12323350464.0,1451513600,13.99873953,15.22099951,13.806858452849625
2019-01-04,8.71,12642683456.0,1451513600,14.3614866,15.61541881,14.16463334797647
2019-01-07,9.07,13165228352.0,1451513600,14.95507273,16.26083222,14.750083176365854
2019-01-08,8.98,13034592128.0,1451513600,14.8066762,16.09947887,14.603720719268507
2019-01-09,8.89,12903955904.0,1451513600,14.65827967,15.93812552,14.45735826217116
2019-01-10,9.55,13861954880.0,1451513600,15.7465209,17.12138343,15.530682947551698
2019-01-11,9.5,13789379200.0,1451513600,15.66407839,17.03174268,15.449370471386505
2019-01-14,9.25,13426500800.0,1451513600,15.2518658,16.58353892,15.042808090560545
2019-01-15,9.85,14297408960.0,1451513600,16.24117601,17.65922793,16.01855780454285
2019-01-16,9.87,14326439232.0,1451513600,16.27415302,17.69508423,16.051082795008927
2019-01-17,9.56,13876470016.0,1451513600,15.76300941,17.13931158,15.546945442784736
2019-01-18,10.2,14805438720.0,1451513600,16.81827363,18.28671319,16.587745137699194
2019-01-21,10.39,15081226304.0,1451513600,17.1315552,18.62734804,16.896732547126927
2019-01-22,10.31,14965105216.0,1451513600,16.99964717,18.48392284,16.766632585262617
2019-01-23,10.37,15052196032.0,1451513600,17.0985782,18.59149174,16.864207556660848
2019-01-24,11.41,16561770176.0,1451513600,18.81338257,20.45601936,18.555507060896844
2019-01-25,11.95,17345587520.0,1451513600,19.70376176,21.42413947,19.43368180348092
2019-01-28,11.96,17360102656.0,1451513600,19.72025026,21.44206762,19.44994429871396
2019-01-29,11.42,16576285312.0,1451513600,18.82987107,20.47394751,18.571769556129883
2019-01-30,11.11,16126316096.0,1451513600,18.31872746,19.91817486,18.067632203905692
2019-01-31,11.05,16039225280.0,1451513600,18.21979644,19.81060596,17.97005723250746
2019-02-01,11.77,17084315072.0,1451513600,19.40696869,21.10143277,19.14095688928623
2019-02-11,12.16,17650405376.0,1451513600,20.05002033,21.80063063,19.775194203374728
2019-02-12,11.92,17302042112.0,1451513600,19.65429625,21.37035502,19.384894317781804
2019-02-13,12.04,17476223744.0,1451513600,19.85215829,21.58549283,19.580044260578266
2019-02-14,12.69,18419707584.0,1451513600,20.92391102,22.75082259,20.637106450725764
2019-02-15,12.32,17882647552.0,1451513600,20.31383639,22.08748103,20.03539412710334
2019-02-18,12.83,18622919488.0,1451513600,21.15475007,23.00181669,20.8647813839883
2019-02-19,12.72,18463252992.0,1451513600,20.97337653,22.80460704,20.68589393642488
2019-02-20,12.91,18739040576.0,1451513600,21.2866581,23.14524189,20.99488134585261
2019-02-21,12.67,18390677312.0,1451513600,20.89093401,22.71496629,20.604581460259688
2019-02-22,12.7,18434222720.0,1451513600,20.94039953,22.76875074,20.653368945958803
2019-02-25,12.92,18753555712.0,1451513600,21.3031466,23.16317004,21.011143841085648
2019-02-26,12.21,17722981056.0,1451513600,20.13246285,21.89027138,19.85650667953992
2019-02-27,11.44,16689399584.0,1458863600,20.8348829,20.61365889,18.698500735857625
2019-02-28,11.36,16572690496.0,1458863600,20.68918442,20.46950743,18.567741989453026
2019-03-01,11.45,16703988220.0,1458863600,20.85309521,20.63167782,18.7148455791582
2019-03-04,11.71,17083292756.0,1458863600,21.32661527,21.10017007,19.139811504973146
2019-03-05,11.88,17331299568.0,1458863600,21.63622455,21.40649193,19.41767384108292
2019-03-06,12.0,17506363200.0,1458863600,21.85477227,21.62271912,19.613811960689816
2019-03-07,11.63,16966583668.0,1458863600,21.18091679,20.95601861,19.009052758568547
2019-03-08,10.88,15872435968.0,1458863600,19.81499353,19.60459867,17.783189511025434
2019-03-11,11.97,17462597292.0,1458863600,21.80013534,21.56866232,19.56477743078809
2019-03-12,12.15,17725192740.0,1458863600,22.12795692,21.89300311,19.85898461019844
2019-03-13,12.0,17506363200.0,1458863600,21.85477227,21.62271912,19.613811960689816
2019-03-14,11.69,17054115484.0,1458863600,21.29019065,21.06413221,19.107121818371997
2019-03-15,12.23,17841901828.0,1458863600,22.27365541,22.03715457,19.98974335660304
2019-03-18,12.18,17768958648.0,1458863600,22.18259386,21.9470599,19.908019140100162
2019-03-19,12.1,17652249560.0,1458863600,22.03689537,21.80290844,19.777260393695563
2019-03-20,11.74,17127058664.0,1458863600,21.38125221,21.15422687,19.18884603487487
2019-03-21,11.68,17039526848.0,1458863600,21.27197834,21.04611327,19.09077697507142
2019-03-22,11.46,16718576856.0,1458863600,20.87130752,20.64969676,18.731190422458774
2019-03-25,11.18,16310095048.0,1458863600,20.36136283,20.14516664,18.27353481004268
2019-03-26,11.22,16368449592.0,1458863600,20.43421207,20.21724237,18.338914183244977
2019-03-27,11.39,16616456404.0,1458863600,20.74382135,20.52356423,18.61677651935475
2019-03-28,11.1,16193385960.0,1458863600,20.21566435,20.00101518,18.14277606363808
2019-03-29,10.99,16032910964.0,1458863600,20.01532894,19.80280693,17.962982787331757
2019-04-01,12.09,17637660924.0,1458863600,21.78488951,21.78488951,20.02322697385998
2019-04-02,12.24,17856490464.0,1458863600,22.0551735,22.0551735,20.271654107530697
2019-04-03,12.23,17841901828.0,1458863600,22.03715457,22.03715457,20.255092298619317
2019-04-04,12.22,17827313192.0,1458863600,22.01913563,22.01913563,20.238530489707937
2019-04-08,12.0,17506363200.0,1458863600,21.62271912,21.62271912,19.874170693657547
2019-04-09,11.93,17404242748.0,1458863600,21.49658659,21.49658659,19.75823803127788
2019-04-10,11.67,17024938212.0,1458863600,21.02809434,21.02809434,19.327630999581967
2019-04-11,12.1,17652249560.0,1458863600,21.80290844,21.80290844,20.03978878277136
2019-04-12,12.17,17754370012.0,1458863600,21.92904097,21.92904097,20.15572144515103
2019-04-15,11.99,17491774564.0,1458863600,21.60470018,21.60470018,19.857608884746167
2019-04-16,12.3,17944022280.0,1458863600,22.1632871,22.1632871,20.371024960998987
2019-04-17,13.06,19052758616.0,1458863600,23.53272597,23.53272597,21.629722438263965
2019-04-18,12.94,18877694984.0,1458863600,23.31649878,23.31649878,21.430980731327388
2019-04-19,13.21,19271588156.0,1458863600,23.80300996,23.80300996,21.878149571934685
2019-04-22,13.05,19038169980.0,1458863600,24.46823408,23.51470704,21.613160629352585
2019-04-23,12.88,18790163168.0,1458863600,24.1494908,23.20838519,21.3316098778591
2019-04-24,12.8,18673454080.0,1458863600,23.99949396,23.06423373,21.19911540656805
2019-04-25,12.39,18075320004.0,1458863600,23.23076017,22.32545749,20.520081241201417
2019-04-26,12.24,17856490464.0,1458863600,22.9495161,22.0551735,20.271654107530697
2019-04-29,12.12,17681426832.0,1458863600,22.72452085,21.83894631,20.072912400594124
2019-04-30,11.9,17360476840.0,1458863600,22.31202954,21.44252979,19.708552604543733
2019-05-06,11.24,16397626864.0,1458863600,21.07455564,20.25328024,18.61547321639257
2019-05-07,11.33,16528924588.0,1458863600,21.24330208,20.41545063,18.764529496595003
2019-05-08,11.01,16062088236.0,1458863600,20.64331473,19.83884479,18.2345516114308
2019-05-09,10.41,15186770076.0,1458863600,19.51833845,18.75770883,17.24084307674792
2019-05-10,10.63,15507720068.0,1458863600,19.93082975,19.15412535,17.605202872798312
2019-05-13,9.57,13954482102.0,1458148600,17.93457748,17.23566702,15.841883095212898
2019-05-14,9.8,14289856280.0,1458148600,18.36560703,17.64989936,16.22261800763703
2019-05-15,10.78,15718841908.0,1458148600,20.20216773,19.41488929,17.844879808400737
2019-05-16,10.49,15295978814.0,1458148600,19.65869569,18.89259635,17.364822744909436
2019-05-17,9.93,14479415598.0,1458148600,18.60923243,17.88403067,16.437816001615893
2019-05-20,9.76,14231530336.0,1458148600,18.29064537,17.57785895,16.15640324025892
2019-05-21,9.93,14479415598.0,1458148600,18.60923243,17.88403067,16.437816001615893
2019-05-22,9.87,14391926682.0,1458148600,18.49678994,17.77597007,16.338493850548726
2019-05-23,9.57,13954482102.0,1458148600,17.93457748,17.23566702,15.841883095212898
2019-05-24,9.34,13619107924.0,1458148600,17.50354793,16.82143469,15.461148182788763
2019-05-27,9.79,14275274794.0,1458148600,18.34686662,17.63188925,16.206064315792506
2019-05-28,9.72,14173204392.0,1458148600,18.21568371,17.50581855,16.09018847288081
2019-05-29,9.69,14129459934.0,1458148600,18.15946246,17.45178824,16.04052739734723
2019-05-30,9.5,13852411700.0,1458148600,17.80339457,17.10959631,15.726007252301205
2019-05-31,10.05,14654393430.0,1458148600,18.83411741,18.10015189,16.636460303750223
2019-06-03,9.63,14041971018.0,1458148600,18.04701997,17.34372763,15.941205246280063
2019-06-04,9.62,14027389532.0,1458148600,18.02827955,17.32571753,15.924651554435536
2019-06-05,9.52,13881574672.0,1458148600,17.8408754,17.14561652,15.75911463599026
2019-06-06,9.06,13210826316.0,1458148600,16.9788163,16.31715185,14.997644811141992
2019-06-10,9.18,13385804148.0,1458148600,17.20370128,16.53327307,15.196289113276322
2019-06-11,9.42,13735759812.0,1458148600,17.65347125,16.9655155,15.593577717544985
2019-06-12,8.84,12890033624.0,1458148600,16.56652716,15.92092962,14.633463590562384
2019-06-13,9.2,13414967120.0,1458148600,17.24118211,16.56929327,15.229396496965377
2019-06-14,8.77,12787963222.0,1458148600,16.43534425,15.79485891,14.517587747650692
2019-06-17,8.5,12394263100.0,1458148600,15.92935304,15.30858618,14.070638067848448
2019-06-18,8.5,12394263100.0,1458148600,15.92935304,15.30858618,14.070638067848448
2019-06-19,8.67,12642148362.0,1458148600,16.2479401,15.6147579,14.352050829205416
2019-06-20,8.97,13079592942.0,1458148600,16.81015256,16.15506094,14.848661584541244
2019-06-21,9.17,13371222662.0,1458148600,17.18496086,16.51526297,15.179735421431795
2019-06-24,9.36,13648270896.0,1458148600,17.54102876,16.8574549,15.494255566477818
2019-06-25,9.19,13400385634.0,1458148600,17.2224417,16.55128317,15.21284280512085
2019-06-26,9.3,13560781980.0,1458148600,17.42858626,16.74939429,15.394933415410653
2019-06-27,9.57,13954482102.0,1458148600,17.93457748,17.23566702,15.841883095212898
2019-06-28,9.35,13633689410.0,1458148600,17.52228834,16.83944479,15.477701874633292
2019-07-01,9.63,14041971018.0,1458148600,18.04701997,17.34372763,13.957040326104096
2019-07-02,9.57,13954482102.0,1458148600,17.93457748,17.23566702,13.870080573293478
2019-07-03,9.37,13662852382.0,1458148600,17.55976917,16.875465,13.58021473059142
2019-07-04,9.31,13575363466.0,1458148600,17.44732668,16.76740439,13.493254977780802
2019-07-05,9.37,13662852382.0,1458148600,17.55976917,16.875465,13.58021473059142
2019-07-08,8.74,12744218764.0,1458148600,16.37912301,15.74082861,12.667137326079937
2019-07-09,9.1,13269152260.0,1458148600,17.05377796,16.38919226,13.188895842943642
2019-07-10,9.06,13210826316.0,1458148600,16.9788163,16.31715185,13.13092267440323
2019-07-11,8.86,12919196596.0,1458148600,16.60400799,15.95694983,12.841056831701172
2019-07-12,9.75,14216948850.0,1458148600,18.27190495,17.55984885,14.130959831725331
2019-07-15,10.0,14581486000.0,1458148600,18.74041534,18.01010138,14.493292135102903
2019-07-16,10.14,14785626804.0,1458148600,19.00278115,18.2622428,14.696198224994344
2019-07-17,10.16,14814789776.0,1458148600,19.04026198,18.29826301,14.72518480926455
2019-07-18,10.12,14756463832.0,1458148600,18.96530032,18.2262226,14.667211640724139
2019-07-19,10.05,14654393430.0,1458148600,18.83411741,18.10015189,14.565758595778417
2019-07-22,10.23,14916860178.0,1458148600,19.17144489,18.42433372,14.82663785421027
2019-07-23,10.31,15033512066.0,1458148600,19.32136821,18.56841453,14.942584191291093
2019-07-24,10.55,15383467730.0,1458148600,19.77113818,19.00065696,15.290423202533562
2019-07-25,10.57,15412630702.0,1458148600,19.80861901,19.03667716,15.319409786803769
2019-07-26,10.48,15281397328.0,1458148600,19.63995527,18.87458625,15.188970157587843
2019-07-29,10.45,15237652870.0,1458148600,19.58373403,18.82055595,15.145490281182534
2019-07-30,10.24,14931441664.0,1458148600,19.19018531,18.44234382,14.841131146345372
2019-07-31,10.28,14989767608.0,1458148600,19.26514697,18.51438422,14.899104314885784
2019-08-01,10.3,15018930580.0,1458148600,19.3026278,18.55040443,14.92809089915599
2019-08-02,10.34,15077256524.0,1458148600,19.37758946,18.62244483,14.986064067696402
